PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand;Rookie
15016;158;158;Jaroslav;Svoboda;;74;209;1980-6-1;Cervenka;OLO;Czech Republic;;;0;Left;0
3029;178;178;Murajica;Pajic;;71;190;1961-8-24;Jesenice;GOR;Slovenia;;;0;Left;0
15017;179;179;Layne;Ulmer;;73;209;1980-9-14;Pilot Butte;SK;Canada;;;0;Left;0
15525;180;180;Justin;Williams;;73;189;1981-10-4;Cobourg;ON;Canada;;;0;Right;0
15526;183;183;Brad;Winchester;;77;229;1981-3-1;Mondovi;WI;The United States;;;0;Left;0
3033;178;178;Dejan;Burnik;;72;198;1963-3-25;Ljubljana;OSR;Slovenia;;;0;Left;0
3034;178;178;Bojan;Raspet;;71;176;1960-1-22;Jesenice;GOR;Slovenia;;;0;Left;0
3035;168;168;Morgan;Andersen;;70;176;1966-4-7;Oslo;AKE;Norway;;;0;Left;0
3036;186;186;Gary;DeGrio;;70;181;1960-2-16;Duluth;MN;The United States;;;0;Left;0
16067;183;183;David;Steckel;;77;223;1982-3-15;Niagara;WI;The United States;;;0;Left;1
3038;159;159;Jan;Varholik;;72;198;1970-2-28;Poprad;PRE;Slovakia;;;0;Left;0
3039;159;159;Stanislav;Medrik;;71;183;1966-4-4;Kosice;KOS;Slovakia;;;0;Left;0
15018;179;179;Jim;Vandermeer;;73;212;1980-2-21;Rocky View County;AB;Canada;;;0;Left;0
14542;14;14;Pascal;Dupuis;;73;205;1979-4-7;Shawville;QC;Canada;;;0;Left;1
3042;158;158;Libor;Dolana;;69;172;1964-5-6;Rychvald;MOR;Czech Republic;;;0;Left;0
3043;158;158;Vladimir;Caldr;;69;172;1958-11-26;Blansko;JHM;Czech Republic;;;0;Left;0
15527;180;180;Chad;Wiseman;;73;209;1981-3-25;Burlington;ON;Canada;;;0;Left;0
15528;179;179;Jeremy;Yablonski;;72;240;1981-3-21;Moose Jaw;SK;Canada;;;0;Right;0
3046;158;158;Petr;Misek;;69;172;1959-3-23;Frýdek-Místek;MOR;Czech Republic;;;0;Left;0
3047;158;158;Radim;Radevic;;70;187;1966-12-16;Chomutov;UST;Czech Republic;;;0;Left;0
3048;186;186;Craig;Homola;;68;170;1958-11-29;Eveleth;MN;The United States;;;0;Left;0
3049;159;159;Jaromir;Dragan;;72;190;1963-9-14;Bratislava;BRA;Slovakia;;;0;Left;0
14543;157;157;Denis;Arkhipov;;76;231;1979-5-19;Kazan;TAT;Russia;;;0;Left;0
3051;158;158;Pavel;Geffert;;74;192;1968-5-7;Olomouc;OLO;Czech Republic;;;0;Left;0
14544;74;23;Tyler;Arnason;;71;205;1979-3-16;Shattuck;OK;The United States;Canada;;0;Left;0
3053;159;159;Miroslav;Michalek;;69;172;1970-1-1;Bratislava;BRA;Slovakia;;;0;Left;0
3054;167;167;Rick;Morocco;;69;183;1963-2-14;Castellammare di Stabia;CAM;Italy;Canada;;0;Left;0
14545;158;158;Jaroslav;Balaštík;;75;205;1979-11-28;Zlín;ZLN;Czech Republic;;;0;Left;0
3056;171;171;Janusz;Adamiec;;69;165;1962-4-29;Czestochowa;SLA;Poland;;;0;Left;0
16068;179;179;Jarret;Stoll;;73;216;1982-6-24;Nipawin;SK;Canada;;;0;Right;1
3058;186;186;Akihito;Sugisawa;;67;141;1967-7-20;Tokyo;TOK;Japan;;;0;Right;0
3059;186;186;Hiroshi;Matsuura;;72;154;1968-5-14;Chofu;TOK;Japan;;;0;Left;0
3060;186;186;Yuji;Iga;;71;176;1965-7-18;Satte;SAI;Japan;;;0;Left;0
3061;186;186;Kunio;Takagi;;71;176;1963-2-8;Tokyo;TOK;Japan;;;0;Left;0
3062;186;186;Atsuo;Kudo;;70;172;1965-1-9;Esashi;IWA;Japan;;;0;Left;0
3063;154;154;Dieter;Kinzel;;71;172;1959-6-14;Malchin;MEC;Germany;;;0;Right;0
3064;167;167;Constant;Priondolo;;67;165;1960-9-10;Romano di Lombardia;LOM;Italy;Canada;;0;Left;0
3065;157;157;Anatoli;Yemelin;;70;179;1964-10-3;Ufa;BAS;Russia;;;0;Left;0
3066;171;171;Miroslaw;Copija;;73;181;1965-8-1;Czestochowa;SLA;Poland;;;0;Left;0
15529;179;179;Nolan;Yonkman;;78;254;1981-4-1;Beauval;SK;Canada;;;0;Right;0
3068;168;168;Erik;Tveten;;72;190;1972-8-5;Holmestrand;VES;Norway;;;0;Left;0
3069;168;168;Bjørn Anders;Dahl;;69;183;1971-8-21;Trondheim;SøR;Norway;;;0;Left;0
3070;168;168;Øivind;Sørlie;;69;168;1972-10-10;Ringsaker;HED;Norway;;;0;Left;0
3071;168;168;Tom Erik;Olsen;;72;192;1970-3-20;Stavern;VES;Norway;;;0;Right;0
3072;168;168;Carl Oskar;Bøe Andersen;;74;196;1972-3-30;Hønefoss;BUS;Norway;;;0;Left;0
3073;168;168;Michael;Smithurst;;70;185;1971-3-12;Kristiansand;VES;Norway;;;0;Left;0
3074;168;168;Rene;Hansen;;69;190;1972-10-17;Oslo;AKE;Norway;;;0;Left;0
3075;168;168;Per Christian;Knold;;70;161;1968-5-4;Bærum;AKE;Norway;;;0;Left;0
3076;168;168;Pål;Kristiansen;;70;176;1970-1-21;Stavanger;ROG;Norway;;;0;Right;0
3077;168;168;Rune;Fjeldstad;;71;194;1971-12-23;Stavanger;ROG;Norway;;;0;Left;0
3078;168;168;Marius;Rath;;74;187;1970-5-27;Fauske;NOR;Norway;;;0;Left;0
3079;168;168;Cato Tom;Andersen;;71;190;1967-6-17;Kongsberg;BUS;Norway;;;0;Left;0
3080;168;168;Tom;Johansen;;70;181;1967-7-19;Hareid;MøR;Norway;;;0;Right;0
3081;168;168;Steve;Allman;;72;183;1968-5-16;Oslo;AKE;Norway;;;0;Left;0
3082;168;168;Svein Harald;Arnesen;;70;172;1966-3-12;Oslo;AKE;Norway;;;0;Left;0
15019;179;179;Matt;Walker;;76;229;1980-4-7;Blackfalds;AB;Canada;;;0;Right;0
14546;157;157;Maxim;Balmochnykh;;73;216;1979-3-7;Lipetsk;LIP;Russia;Belarus;;0;Left;0
3085;168;168;Kim;Søgaard;;71;192;1964-5-16;Kristiansand;VES;Norway;;;0;Left;0
3086;168;168;Bjørn Freddy;Bekkerud;;70;150;1966-6-16;Kristiansand;VES;Norway;;;0;Left;0
3087;168;168;Tommy;Skårberg;;73;187;1960-10-6;Jessheim;AKE;Norway;;;0;Left;0
3088;168;168;Jon Magne;Karlstad;;74;176;1958-11-10;Bergen;HOR;Norway;;;0;Left;0
3089;168;168;Frank;Vestreng;;71;179;1961-8-19;Bergen;HOR;Norway;;;0;Left;0
3090;168;168;Tor Helge;Eikeland;;73;196;1960-6-28;Ålgård-Figgjo;ROG;Norway;;;0;Left;0
16069;180;180;R.J.;Umberger;;74;214;1982-5-3;Plymouth Meeting;PA;The United States;;;0;Left;1
16070;183;183;Matt;Anderson;;71;195;1982-10-31;West Sand Lake;NY;The United States;;;0;Right;1
3093;168;168;Carl Gunnar;Gundersen;;73;185;1967-9-1;Vadsø;FIN;Norway;;;0;Right;0
3094;167;167;Bob;Ginnetti;;70;172;1965-7-31;Mariano Comense;LOM;Italy;Canada;;0;Right;0
3095;168;168;Morten;Finstad;;71;187;1967-5-24;Nesoddtangen;AKE;Norway;;;0;Right;0
3096;168;168;Martin;Friis;;69;172;1965-11-18;Knarrevik-Straume;HOR;Norway;;;0;Left;0
15020;155;155;Rickard;Wallin;;75;194;1980-4-19;Stockholm;STO;Sweden;;;0;Left;0
15021;180;180;Joel;Ward;;73;226;1980-12-2;Toronto;ON;Canada;;;0;Right;0
15022;180;180;Jason;Williams;;71;194;1980-8-11;London;ON;Canada;;;0;Right;0
16071;180;180;Peter;Flache;;77;227;1982-3-4;Toronto;ON;Canada;Germany;;0;Left;1
15530;180;180;Mike;Zigomanis;;73;201;1981-1-17;Toronto;ON;Canada;Greece;;0;Right;0
15531;182;182;Bracken;Kearns;;73;201;1981-5-12;New Westminster;BC;Canada;;;0;Left;0
3103;168;168;Arne;Bergseng;;78;243;1961-3-22;Lillestrøm;AKE;Norway;;;0;Left;0
3104;168;168;Lars;Bergseng;;76;205;1963-5-14;Tønsberg;VES;Norway;;;0;Left;0
3105;168;168;Jørgen;Salsten;;74;205;1963-5-4;Mo i Rana;NOR;Norway;;;0;Left;0
15023;181;181;Mirosláv;Zálesák;;73;200;1980-1-2;Skalica;TRN;Slovakia;;;0;Left;0
14065;185;185;Bobby;Allen;;73;215;1978-11-14;Alford;MA;The United States;;;0;Left;0
3108;160;160;Yevgeni;Roschin;;74;203;1962-5-28;Uzda;MIN;Belarus;Kazakhstan;;0;Left;0
3109;189;189;Igor;Zemlyanoy;;69;174;1967-5-26;Almaty;ALM;Kazakhstan;;;0;Left;0
3110;189;189;Mikhail;Borodulin;;74;192;1967-7-8;Ust-Kamenogorsk;SIG;Kazakhstan;Russia;;0;Left;0
3111;189;189;Vadim;Glovatsky;;76;198;1970-1-1;Karaganda;KAR;Kazakhstan;;;0;Left;0
14547;185;185;Mike;Bishai;;71;185;1979-5-30;Elk Point;AB;Canada;;;0;Left;0
15024;179;179;Henrik;Zetterberg;;72;196;1980-10-9;Njurunda;VäS;Sweden;;;0;Left;0
3114;171;171;Jacek;Szopinski;;70;176;1964-1-5;Piaseczno;MAZ;Poland;;;0;Left;0
14066;180;180;Chris;Bala;;73;196;1978-9-24;Buena Vista;VA;The United States;;;0;Left;0
14067;66;15;Steve;Begin;;72;193;1978-6-14;Ville-Marie;QC;Canada;;;0;Left;1
16072;183;183;Jared;Ross;;69;165;1982-9-18;Mobile;AL;The United States;;;0;Left;1
3118;168;168;Marius;Voigt;;71;179;1962-2-20;Porsgrunn;TEL;Norway;;;0;Left;0
3119;168;168;Knut;Andresen;;68;185;1959-6-2;Oslo;AKE;Norway;;;0;Left;0
3120;168;168;Trond;Abrahamsen;;72;192;1960-7-16;Hammerfest;FIN;Norway;;;0;Left;0
14068;181;181;Francis;Belanger;;75;228;1978-1-15;Saint-Jacques;QC;Canada;;;0;Left;0
15025;56;5;Vernon;Fiddler;;71;205;1980-5-9;Elk Point;AB;Canada;;;0;Left;1
3123;168;168;Erik;Paulsen;;73;168;1970-5-21;Trondheim;SøR;Norway;;;0;Left;0
3124;168;168;Jarle;Friis;;70;168;1964-11-2;Narvik;NOR;Norway;;;0;Left;0
15026;179;179;Levente;Szuper;;71;185;1980-6-11;Budapest;BUD;Hungary;;;0;Left;1
15027;156;156;Mikko;Jokela;Leksa;73;214;1980-3-4;Lappeenranta;SKA;Finland;;;0;Right;0
14548;179;179;Ryan;Bonni;;76;216;1979-2-18;Winkler;MB;Canada;;;0;Left;0
3128;172;172;Traian;Cazacu;;70;168;1958-10-22;Ceuasul-de Câmpie;MUR;Romania;Germany;;0;Left;0
15028;179;179;Evgeni;Fedorov;;70;198;1980-11-11;Nizhny Tagil;SVE;Russia;;;0;Left;0
14069;179;179;Rick;Berry;;74;214;1978-11-4;Dufresne;MB;Canada;;;0;Left;0
14070;158;158;Karel;Betik;;74;208;1978-10-28;Ostrava;MOR;Czech Republic;;;0;Left;0
15029;185;185;Sébastien;Caron;;73;172;1980-6-25;Asbestos;QC;Canada;;;0;Left;1
16073;156;156;Janne;Pesonen;;71;179;1982-5-11;Suomussalmi;KAI;Finland;;;0;Left;1
3134;172;172;Istvan;Antal;;72;187;1958-9-18;Suceava;SUC;Romania;;;0;Left;0
3135;172;172;Mihail Lucian;Popescu;;72;203;1960-11-11;Bucharest;BUC;Romania;;;0;Left;0
16074;156;156;Olli;Malmivaara;Malmi;78;234;1982-3-13;Kajaani;KAI;Finland;;;0;Left;1
14071;222;220;Jesse;Boulerice;The Bull;74;216;1978-8-10;Pleasantville;NY;The United States;;;0;Right;1
14072;155;155;Josef;Boumedienne;;74;205;1978-1-12;Stockholm;STO;Sweden;Finland;;0;Left;0
15030;185;185;Kurtis;McLean;;72;192;1980-11-2;Kirkland Lake;ON;Canada;;;0;Right;0
3140;171;171;Jan;Stopczyk;;72;190;1958-9-28;Gdansk;POM;Poland;;;0;Right;0
16075;156;156;Tuomas;Pihlman;Pile;74;218;1982-11-13;Espoo;UUS;Finland;;;0;Left;1
3142;171;171;Jerzy;Christ;;73;192;1958-9-15;Lodz;LOD;Poland;Germany;;0;Left;0
3143;171;171;Andrzej;Kadziolka;;71;190;1960-10-12;Oswiecim;MAL;Poland;;;0;Right;0
3144;171;171;Krystian;Sikorski;;70;163;1961-4-14;Lezajsk;POD;Poland;;;0;Right;0
3145;171;171;Zbigniew;Bryjak;;70;168;1965-5-28;Bialystok;POD;Poland;;;0;Right;0
16076;156;156;Jarkko;Immonen;;72;212;1982-4-19;Rantasalmi;SSA;Finland;;;0;Right;1
3147;171;171;Marek;Cholewa;;69;196;1963-7-1;Sosnowiec;SLA;Poland;;;0;Left;0
14073;66;15;Matt;Bradley;;75;201;1978-6-13;Ottawa;ON;Canada;;;0;Right;1
3149;171;171;Dariusz;Wieczorek;;70;181;1962-1-14;Tarnów;MAL;Poland;Germany;;0;Left;0
3150;168;168;Truls;Kristiansen;;71;183;1964-4-5;Haugesund;ROG;Norway;;;0;Left;0
14549;16;16;Nick;Boynton;;74;218;1979-1-14;Nobleton;ON;Canada;;;0;Right;1
15031;180;180;Loïc;Burkhalter;;72;187;1980-2-11;La Chaux-de-Fonds;NE;Switzerland;;;0;Left;0
14550;11;11;Eric;Brewer;;76;229;1979-4-17;Whistler;BC;Canada;;;0;Left;1
15532;183;183;Justin;Johnson;;73;222;1981-5-5;Petersburg;AK;The United States;;;0;Right;0
15533;183;183;Greg;Rallo;;73;194;1981-8-26;Gardner;IL;The United States;;;0;Right;0
3156;167;167;Robert;Oberrauch;;74;207;1965-11-6;Foggia;APU;Italy;;;0;Left;0
3157;167;167;Adriano;Tancon;;71;174;1958-11-18;Rome;LAZ;Italy;;;0;Left;0
14551;179;179;Mike;Brown;;77;225;1979-4-27;Richmond;BC;Canada;;;0;Left;0
3159;154;154;Detlef;Radant;;70;176;1958-8-12;Plön;SCH;Germany;;;0;Left;0
3160;154;154;Frank;Proske;;70;170;1958-12-5;Guben;BRA;Germany;;;0;Left;0
15534;156;156;Janne;Niskala;;72;201;1981-9-22;Västerås;VäS;Finland;;;0;Left;0
3162;154;154;Uwe;Geisert;;70;161;1960-12-26;Bad Griesbach;BAV;Germany;;;0;Left;0
15535;156;156;Lasse;Kukkonen;;72;187;1981-9-18;Oulu;NOS;Finland;;;0;Left;0
3164;176;176;Harry;van Heumen;;69;159;1959-12-24;Eindhoven;NOO;The Netherlands;Canada;;0;Left;0
16077;157;157;Evgeni;Medvedev;;74;196;1982-8-27;Chelyabinsk;CHE;Russia;;;0;Left;1
3166;167;167;Marco;Scapinello;;67;168;1964-2-18;Battipaglia;CAM;Italy;;;0;Left;0
3167;154;154;Gerd;Vogel;;68;168;1960-1-16;Bietigheim-Bissingen;BAD;Germany;;;0;Left;0
3168;186;186;Takayuki;Miura;;72;181;1967-3-25;Tonami;TOY;Japan;;;0;Left;0
3169;171;171;Gabriel;Samolej;;70;161;1961-6-1;Jaslo;POD;Poland;;;0;Left;0
3170;171;171;Janusz;Syposz;;69;172;1966-4-12;Nysa;OPO;Poland;;;0;Left;0
3171;178;178;Joze;Kovac;;70;174;1961-9-23;Ljubljana;OSR;Slovenia;;;0;Left;0
3172;167;167;Joe;Foglietta;;70;176;1966-3-8;Barcellona;SIC;Italy;Canada;;0;Left;0
3173;171;171;Wojciech;Matczak;;69;172;1964-1-28;Suwalki;POD;Poland;;;0;Left;0
3174;171;171;Slawomir;Wieloch;;69;192;1969-1-17;Parczew;LUB;Poland;;;0;Left;0
3175;171;171;Krzysztof;Bujar;;67;170;1961-11-14;Bydgoszcz;KUJ;Poland;;;0;Right;0
3176;171;171;Jerzy;Sobera;;73;205;1970-9-4;Swiecie;KUJ;Poland;;;0;Left;0
3177;174;174;Konstantin;Butsenko;;72;209;1969-3-10;Kharkiv;KHA;Ukraine;;;0;Left;0
3178;174;174;Viktor;Goncharenko;;70;181;1969-5-10;Kyiv;KYI;Ukraine;;;0;Left;0
3179;171;171;Marek;Batkiewicz;;72;185;1969-8-14;Ostroleka;MAZ;Poland;;;0;Left;0
3180;171;171;Miroslaw;Tomasik;;69;176;1965-5-26;Kielce;SWI;Poland;;;0;Left;0
3181;171;171;Dariusz;Czerwiec;;73;183;1966-4-23;Warsaw;MAZ;Poland;Germany;;0;Left;0
3182;171;171;Zbigniew;Koziel;;72;192;1964-5-12;Debica;POD;Poland;;;0;Right;0
3183;171;171;Ludwik;Czapka;;72;183;1966-5-27;Czestochowa;SLA;Poland;;;0;Right;0
3184;171;171;Dariusz;Garbocz;;72;225;1971-1-11;Konin;WIE;Poland;;;0;Left;0
3185;161;161;Thomas;Heldner;;74;192;1970-8-4;Zurich;ZH;Switzerland;;;0;Left;0
3186;154;154;Michael;Betz;;71;168;1962-2-19;Augsburg;BAV;Germany;;;0;Left;0
3187;154;154;Manfred;Schuster;;73;185;1958-12-14;Berkheim;BAD;Germany;;;0;Left;0
14074;63;12;Marian;Cisar;;72;197;1978-2-25;Bratislava;BRA;Slovakia;;;0;Right;0
15536;179;179;Sergei;Mozyakin;;71;185;1981-3-30;Yaroslavl;YAR;Russia;;;0;Right;0
16078;181;181;Charles;Linglet;;74;203;1982-6-22;Murdochville;QC;Belarus;Canada;;0;Left;1
14552;63;12;Kyle;Calder;;71;180;1979-1-5;Lousana;AB;Canada;;;0;Left;1
15032;157;157;Dmitri;Afanasenkov;;74;209;1980-5-12;Arkhangelsk;ARK;Russia;;;0;Right;0
3193;171;171;Andrzej;Ujwary;;71;174;1960-8-21;Warsaw;MAZ;Poland;;;0;Left;0
13523;14;14;Eric;Belanger;;72;188;1977-12-16;Sorel-Tracy;QC;Canada;;;0;Left;1
15033;179;179;Dean;Arsene;;74;205;1980-7-20;Maple Ridge;BC;Canada;;;0;Left;0
16079;181;181;Janis;Sprukts;;76;254;1982-1-31;Riga;RIG;Latvia;;;0;Left;1
3197;171;171;Dariusz;Sikora;;69;161;1958-12-30;Olawa;DOL;Poland;;;0;Left;0
15034;180;180;Sean;Avery;;70;195;1980-4-10;Pickering;ON;Canada;;;0;Left;0
16080;180;180;Alexei;Mikhnov;;78;262;1982-8-31;Kyiv;KYI;Russia;Ukraine;;0;Left;1
16081;156;156;Ville;Koistinen;;71;194;1982-6-17;Oulu;NOS;Finland;;;0;Left;1
15537;158;158;Ivan;Huml;Ivan the Terrible;74;198;1981-9-6;Kladno;STR;Czech Republic;;;0;Left;0
15538;155;155;Björn;Melin;;74;207;1981-7-4;Jönköping;JöN;Sweden;;;0;Right;0
14553;157;157;Artem;Chubarov;;73;205;1979-12-13;Nizhny Novgorod;NIZ;Russia;;;0;Left;0
3204;168;168;Erik;Nerell;;67;154;1964-1-29;Vadsø;FIN;Norway;;;0;Left;0
3205;157;157;Svyatoslav;Khalizov;;72;209;1963-2-8;St. Petersburg;SAI;Russia;;;0;Left;0
3206;178;178;Vojko;Lajovec;;68;176;1962-3-18;Ljubljana;OSR;Slovenia;;;0;Left;0
3207;161;161;Marco;Müller;;74;198;1960-7-26;Arth;SZ;Switzerland;;;0;Left;0
3208;161;161;Thomas;Müller;;73;181;1964-3-26;Dulliken;SO;Switzerland;;;0;Right;0
3209;161;161;Edi;Rauch;;72;176;1961-5-2;Zurich;ZH;Switzerland;;;0;Right;0
15035;155;155;Christian;Bäckman;;76;209;1980-4-28;Alingsås;VäS;Sweden;;;0;Left;0
3211;171;171;Andrzej;Hachula;;69;157;1960-8-6;Katowice;SLA;Poland;Germany;;0;Left;0
3212;171;171;Boguslaw;Maj;;70;174;1960-1-18;Morag;WAR;Poland;Germany;;0;Left;0
3213;154;154;Thomas;Gandorfer;;72;176;1959-6-9;Nordhausen;THU;Germany;;;0;Left;0
3214;154;154;Horst;Heckelsmüller;;72;170;1959-1-3;Wöllstadt;HES;Germany;;;0;Left;0
3215;154;154;Jörg;Hiemer;;71;190;1958-7-20;Frankfurt;BRA;Germany;;;0;Left;0
15539;156;156;Ilkka;Pikkarainen;Talonmies;74;207;1981-4-19;Sonkajärvi;NSA;Finland;;;0;Right;0
3217;186;186;Peter;Johnson;;70;161;1959-5-31;Madison;WI;The United States;;;0;Left;0
3218;167;167;Marco;Capone;;72;165;1959-1-22;Olbia;SAR;Italy;;;0;Left;0
15036;180;180;Ryan;Barnes;;73;201;1980-1-30;Dunnville;ON;Canada;;;0;Left;0
14554;185;185;Noah;Clarke;;70;190;1979-6-11;Laguna Niguel;CA;The United States;;;0;Left;0
3221;157;157;Albert;Shirgaziyev;;69;185;1965-1-3;Perm;PER;Russia;;;0;Left;0
16082;157;157;Igor;Radulov;;73;194;1982-8-23;Nizhny Tagil;SVE;Russia;;;0;Left;1
15037;179;179;Blair;Betts;;75;210;1980-2-16;Elk Point;AB;Canada;;;0;Left;0
15038;76;25;Mathieu;Biron;;78;234;1980-4-29;Richmond;QC;Canada;;;0;Right;1
16083;183;183;Ryan;Vesce;;69;176;1982-4-7;Lyons;NY;The United States;;;0;Right;1
14075;76;25;Ben;Clymer;;73;200;1978-4-11;Hallock;MN;The United States;;;0;Right;1
14555;185;185;Kevin;Colley;;70;175;1979-1-4;Stamford;CT;The United States;;;0;Right;0
14556;185;185;Mike;Commodore;;77;231;1979-11-7;Myrnam;AB;Canada;;;0;Right;0
3229;157;157;Stanislav;Romanov;;70;187;1971-8-8;Moscow;MOS;Russia;;;0;Left;0
14076;59;8;Matt;Cooke;;72;216;1978-9-7;Stirling;ON;Canada;;;0;Left;0
3231;157;157;Andrei;Zuyev;;70;185;1964-5-18;Chelyabinsk;CHE;Russia;;;0;Left;0
3232;157;157;Valeri;Ivannikov;;69;187;1967-1-28;Chelyabinsk;CHE;Russia;;;0;Left;0
14077;185;185;Chris;Corrinet;;75;220;1978-10-29;New Haven;CT;The United States;;;0;Right;0
14557;185;185;Carl;Corazzini;;70;182;1979-4-21;Hampden;MA;The United States;;;0;Right;0
15039;179;179;Tyler;Bouck;;72;196;1980-1-13;Cardston;AB;Canada;;;0;Left;0
15540;179;179;Craig;Weller;;76;220;1981-3-17;Camrose;AB;Canada;;;0;Right;0
15541;179;179;Mika;Pyörälä;Spede;72;179;1981-7-13;Oulu;NOS;Finland;;;0;Left;0
3238;157;157;Alexei;Chervyakov;;74;209;1965-5-12;Reutov;MOS;Russia;;;0;Left;0
14078;15;15;Boyd;Devereaux;;74;195;1978-4-16;Seaforth;ON;Canada;;;0;Left;1
14558;181;181;Jean-Francois;Damphousse;;72;180;1979-7-21;Saint-Ambroise;QC;Canada;;;0;Left;0
3241;157;157;Eduard;Gorbachyov;;70;181;1969-3-18;Penza;PEN;Russia;;;0;Left;0
14559;180;180;Patrick;DesRochers;;75;209;1979-10-27;Penetanguishene;ON;Canada;;;0;Left;1
15040;180;180;Kip;Brennan;;76;230;1980-8-27;Kingston;ON;Canada;;;0;Left;0
16084;179;179;Tomáš;Mojžíš;;72;191;1982-5-2;Kolín;STR;Czech Republic;;;0;Left;1
14560;185;185;Joe;DiPenta;;74;205;1979-2-25;Barrie;ON;Canada;;;0;Right;0
14079;65;14;Wade;Dubielewicz;;71;185;1978-1-30;La Ronge;SK;Canada;;;0;Left;1
14561;159;159;Robert;Dome;;72;210;1979-1-29;Skalica;TRN;Slovakia;;;0;Left;0
14562;16;16;Harold;Druken;;72;200;1979-1-26;Stephenville;NL;Canada;;;0;Left;1
14080;22;22;J.P.;Dumont;;73;218;1978-4-1;Murdochville;QC;Canada;;;0;Left;0
15041;157;157;Ilya;Bryzgalov;;75;214;1980-6-22;Togliatti;SAM;Russia;;;0;Left;1
15042;181;181;Mathieu;Chouinard;;73;212;1980-4-11;Gatineau;QC;Canada;;;0;Left;1
14563;181;181;Benoit;Dusablon;;74;212;1979-8-1;Sainte-Claire;QC;Canada;;;0;Left;0
15043;179;179;Mike;Comrie;;70;185;1980-9-11;Elk Point;AB;Canada;;;0;Left;0
3254;178;178;Drago;Horvat;;72;183;1958-7-9;Jesenice;GOR;Slovenia;;;0;Left;0
3255;178;178;Matjaz;Sekelj;;70;163;1960-9-12;Ljubljana;OSR;Slovenia;;;0;Left;0
3256;167;167;Patrick;Brugnoli;;69;176;1970-4-12;Sassari;SAR;Italy;;;0;Left;0
3257;167;167;Diego;Riva;;66;146;1967-7-30;Trapani;SIC;Italy;;;0;Left;0
3258;157;157;Sergei;Fadeyev;;72;165;1971-7-16;Chistay;TAT;Russia;;;0;Left;0
3259;167;167;Pierangelo;Cibien;;79;201;1968-4-17;Sestri Levante;LIG;Italy;;;0;Left;0
3260;186;186;Ed;Galiani;;66;176;1960-1-1;New York;NY;The United States;;;0;Right;0
3261;176;176;Mike;Kouwenhoven;;71;172;1959-2-7;Rotterdam;ZUI;The Netherlands;Canada;;0;Left;0
3262;186;186;Gary;Haight;;71;168;1961-10-4;Lansing;KS;The United States;;;0;Left;0
3263;161;161;Christophe;Wahl;;71;174;1967-9-29;Locarno;TI;Switzerland;;;0;Left;0
3264;157;157;Alexei;Marin;;72;192;1964-10-29;Moscow;MOS;Russia;;;0;Left;0
3265;171;171;Bogdan;Pawlik;;69;172;1959-9-16;Zory;SLA;Poland;Spain;;0;Left;0
3266;154;154;Ken;Filbey;;69;172;1963-1-5;Quesnel;BC;Canada;Germany;;0;Left;0
3267;157;157;Yuri;Tsyplakov;;74;192;1970-4-4;Kostroma;KOS;Russia;;;0;Left;0
3268;171;171;Dariusz;Platek;;69;176;1966-7-26;Poznan;WIE;Poland;;;0;Left;0
15542;180;180;Chris;Minard;;74;201;1981-11-18;Owen Sound;ON;Canada;;;0;Left;0
3270;168;168;Mattias;Haakensen;;68;181;1970-8-3;Ringsaker;HED;Norway;;;0;Left;0
14564;185;185;Matt;Elich;;75;196;1979-9-22;Greenville;MI;The United States;;;0;Right;0
3272;171;171;Marek;Teodorczak;;69;172;1959-1-1;Gdansk;POM;Poland;;;0;Left;0
14565;215;214;Jim;Fahey;;72;205;1979-5-11;Canton;MA;The United States;;;0;Right;1
3274;154;154;Fred;Bartell;;69;172;1960-12-13;Alfter;NOR;Germany;;;0;Left;0
3275;154;154;Ingolf;Spantig;;69;172;1960-1-1;Oldenburg;LOW;Germany;;;0;Left;0
3276;154;154;Harald;Bölke;;68;170;1959-10-5;Roetgen;NOR;Germany;;;0;Right;0
3277;154;154;Rolf;Nitz;;72;172;1960-1-1;Voerde;NOR;Germany;;;0;Left;0
3278;171;171;Janusz;Wielgus;;70;172;1960-10-30;Kozuchzw;LUB;Poland;;;0;Left;0
16085;182;182;Brandon;Rogers;;73;196;1982-2-27;Baker;MT;Canada;Germany;;0;Right;1
3280;168;168;Per-Arne;Kristiansen;;72;192;1959-9-9;Ski;AKE;Norway;;;0;Left;0
3281;168;168;Svein;Lien;;68;154;1958-8-4;Oslo;AKE;Norway;;;0;Left;0
15044;180;180;Rob;Davison;;75;220;1980-5-1;St. Catharines;ON;Canada;;;0;Left;0
15045;185;185;Chris;Durno;;76;218;1980-10-31;Toronto;ON;Canada;;;0;Left;0
14081;69;18;Gordie;Dwyer;;75;215;1978-1-25;Grand Falls;NB;Canada;;;0;Left;1
3285;168;168;Cato;Andersen;;69;172;1959-6-10;Trondheim;SøR;Norway;;;0;Right;0
14082;76;25;Robert;Esche;;74;210;1978-1-22;Westbury;NY;The United States;;;0;Left;1
3287;155;155;Mathias;Svedberg;;73;183;1969-9-28;Umeå;VäS;Sweden;;;0;Right;0
3288;155;155;Anders;Gozzi;;69;181;1967-7-12;Malmö;SKå;Sweden;;;0;Left;0
