StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
160;5;10;20;15;1;Standard;Balanced;Balanced;Aggressive;Balanced;Innovative;Ruthless;16;11;12;19;9;4;6;4;12;13;9;7;20;19;0;;5;15
161;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;5;9;10;6;18;10;5;9;5;7;2;13;9;20;0;;8;2
162;1;1;5;1;20;Offensive;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Loyal;0;0;0;0;0;0;0;1;0;0;7;0;0;0;16;;0;0
163;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Ruthless;0;0;0;0;0;0;0;1;0;0;9;0;0;0;19;;0;0
164;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Very Ruthless;0;0;0;0;0;0;0;4;0;0;5;0;0;0;20;;0;0
165;1;1;5;1;20;Offensive;Balanced;Aggressive;Aggressive;Prefers Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;8;0;0;7;0;0;0;16;;0;0
166;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;0;0;0;0;0;0;0;7;0;0;6;0;0;0;15;;0;0
167;1;1;5;1;20;Defensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Loyal;1;1;1;1;1;1;1;5;1;1;8;1;1;1;15;;1;1
168;5;10;20;15;1;Defensive;Very Non-Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;9;15;6;12;7;7;16;7;3;7;6;9;18;11;0;;11;2
169;5;20;15;15;1;Standard;Non-physical;Balanced;Aggressive;Balanced;Innovative;Ruthless;7;3;10;8;5;4;5;6;11;14;7;10;17;14;0;;2;2
170;5;18;15;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;9;7;4;14;18;16;7;5;14;11;9;3;15;9;0;;2;3
171;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;16;20;5;10;19;7;14;1;7;12;7;13;0;;5;9
172;5;10;20;15;1;Defensive;Balanced;Balanced;Balanced;Prefers Prospects;Very Conservative;Very Loyal;12;10;15;8;6;13;6;1;6;8;9;7;20;13;0;;2;6
173;20;15;5;5;1;Defensive;Balanced;Passive;Balanced;Prefers Prospects;Conservative;Ruthless;5;14;9;10;10;10;3;4;10;8;5;8;8;9;0;;5;14
174;20;15;5;5;1;Defensive;Very Non-Physical;Very Aggressive;Conservative;Balanced;Very Conservative;Balanced;10;8;2;8;13;8;4;4;7;11;5;16;10;7;0;;12;5
175;20;15;5;5;1;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Ruthless;8;3;11;11;7;12;10;7;7;11;9;13;9;9;0;;10;14
176;20;15;5;5;1;Offensive;Balanced;Balanced;Aggressive;Loves Prospects;Conservative;Ruthless;6;7;7;1;1;5;15;5;11;10;7;10;5;6;0;;14;5
177;20;15;5;5;1;Standard;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;6;1;14;9;4;4;4;9;15;0;7;12;10;11;0;;3;11
178;20;15;5;5;1;Defensive;Non-physical;Passive;Balanced;Prefers Veterans;Balanced;Loyal;1;3;8;15;8;10;12;9;13;7;9;12;16;7;0;;11;10
179;20;15;5;5;1;Standard;Non-physical;Balanced;Conservative;Balanced;Conservative;Ruthless;9;8;12;3;2;9;14;7;10;11;6;5;14;5;0;;4;1
180;20;15;5;5;1;Offensive;Non-physical;Balanced;Aggressive;Loves Veterans;Balanced;Very Loyal;15;9;1;7;8;2;14;3;10;3;5;3;13;13;0;;12;11
181;20;15;5;5;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;5;12;5;3;4;3;7;4;16;11;5;6;4;6;0;;8;11
182;20;15;5;5;1;Standard;Non-physical;Passive;Aggressive;Balanced;Balanced;Loyal;7;4;5;5;12;9;11;6;6;0;3;6;16;3;0;;13;1
183;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Very Conservative;Loyal;14;8;3;7;14;11;6;5;6;1;3;10;8;3;0;;3;8
184;20;15;5;5;1;Offensive;Balanced;Aggressive;Balanced;Prefers Veterans;Balanced;Loyal;9;12;11;10;3;7;1;9;11;9;4;8;8;2;0;;9;1
185;20;15;5;5;1;Standard;Balanced;Passive;Balanced;Prefers Veterans;Innovative;Balanced;3;6;13;4;5;6;13;8;16;2;1;15;10;1;0;;13;9
186;20;15;5;5;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Loyal;14;15;7;1;10;5;4;5;7;7;4;9;10;14;0;;5;2
187;20;15;5;5;1;Offensive;Non-physical;Aggressive;Balanced;Loves Prospects;Balanced;Balanced;2;6;2;12;4;13;1;1;17;12;4;9;15;5;0;;15;3
188;20;15;5;5;1;Standard;Balanced;Very Passive;Conservative;Balanced;Conservative;Balanced;7;2;4;1;4;2;6;2;14;11;8;11;11;9;0;;1;10
189;20;15;5;5;1;Offensive;Balanced;Very Passive;Balanced;Prefers Prospects;Very Innovative;Loyal;3;9;1;2;5;6;5;8;10;7;6;11;8;11;0;;11;10
190;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Conservative;Ruthless;11;6;2;13;2;10;2;4;10;12;1;4;7;6;0;;10;11
191;20;15;5;5;1;Offensive;Balanced;Very Passive;Balanced;Balanced;Conservative;Ruthless;7;10;2;4;6;3;6;5;12;5;4;15;11;5;0;;3;5
192;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;10;12;9;12;1;7;4;4;4;4;14;3;0;;9;1
193;20;15;5;5;1;Offensive;Balanced;Passive;Conservative;Balanced;Innovative;Ruthless;8;2;4;7;3;8;5;3;14;7;4;7;10;3;0;;8;4
194;20;15;5;5;1;Offensive;Balanced;Very Passive;Conservative;Prefers Veterans;Balanced;Ruthless;6;4;7;13;1;10;3;1;4;6;3;15;5;11;0;;1;3
195;20;15;5;5;1;Standard;Non-physical;Aggressive;Very Conservative;Balanced;Conservative;Loyal;13;2;12;10;13;11;13;5;13;0;7;10;13;6;0;;4;13
196;20;15;5;5;1;Very Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;5;12;3;5;1;3;1;5;10;3;8;6;14;12;0;;4;8
197;20;15;5;5;1;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Balanced;7;4;4;2;8;13;8;5;7;10;5;6;11;13;0;;10;11
198;20;15;5;5;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Loyal;2;6;13;10;13;4;10;7;13;3;4;8;15;12;0;;8;7
199;20;15;5;5;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Conservative;Ruthless;1;3;13;1;12;10;6;8;6;10;6;7;8;8;0;;9;13
200;20;15;5;5;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;10;9;1;9;3;7;12;9;12;7;6;13;15;4;0;;4;3
201;20;15;5;5;1;Offensive;Very Non-Physical;Passive;Balanced;Balanced;Balanced;Very Ruthless;7;3;7;3;3;11;12;6;9;5;7;11;6;10;0;;10;12
202;20;15;5;5;1;Offensive;Very Non-Physical;Balanced;Very Conservative;Balanced;Balanced;Very Loyal;6;12;2;8;12;11;4;8;13;10;4;12;13;12;0;;6;10
203;20;15;5;5;1;Standard;Non-physical;Very Aggressive;Conservative;Prefers Veterans;Innovative;Ruthless;11;6;2;1;8;10;6;2;9;7;1;10;4;10;0;;11;2
204;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;3;7;10;12;3;9;5;15;1;5;7;12;7;0;;2;1
205;20;15;5;5;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Balanced;Balanced;11;9;1;4;2;14;10;7;10;5;3;10;17;13;0;;4;3
206;20;15;5;5;1;Standard;Non-physical;Passive;Conservative;Balanced;Innovative;Very Ruthless;4;5;11;9;4;3;5;4;13;4;9;16;6;6;0;;10;1
207;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;3;5;10;14;7;13;3;6;5;12;5;16;17;9;0;;14;1
208;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;10;3;1;15;6;9;11;2;15;13;1;9;15;3;0;;6;3
209;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;11;2;5;4;8;6;2;15;14;9;7;6;9;0;;10;5
210;20;15;5;5;1;Standard;Balanced;Passive;Balanced;Balanced;Balanced;Ruthless;3;8;5;6;15;15;4;7;15;7;1;14;4;5;0;;2;1
211;20;15;5;5;1;Offensive;Very Non-Physical;Passive;Balanced;Loves Veterans;Conservative;Very Ruthless;3;8;15;8;8;10;11;5;14;9;8;17;7;1;0;;5;11
212;20;15;5;5;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Very Innovative;Loyal;14;8;4;9;3;12;13;9;9;7;9;14;14;8;0;;14;2
213;20;15;5;5;1;Standard;Non-physical;Passive;Very Conservative;Prefers Prospects;Innovative;Loyal;7;13;3;7;12;4;2;8;7;7;4;11;13;1;0;;1;9
214;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Ruthless;5;6;5;2;8;12;11;6;12;1;4;10;8;11;0;;4;2
215;20;15;5;5;1;Standard;Non-physical;Passive;Aggressive;Balanced;Conservative;Very Loyal;1;10;12;7;12;1;4;3;5;11;4;4;15;9;0;;5;1
216;20;15;5;5;1;Offensive;Balanced;Very Aggressive;Aggressive;Balanced;Balanced;Very Loyal;8;7;1;13;7;11;2;1;8;12;1;8;4;3;0;;6;9
217;20;15;5;5;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Balanced;Balanced;7;1;13;7;6;6;13;6;4;0;4;13;10;11;0;;11;9
218;20;15;5;5;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;1;6;5;6;5;4;6;3;8;4;4;4;9;8;0;;10;1
219;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Innovative;Ruthless;12;12;6;14;15;20;12;8;7;8;7;11;11;10;0;;7;2
220;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;6;15;13;10;14;10;17;5;8;7;9;17;0;;11;11
221;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Conservative;Balanced;6;19;13;11;7;12;3;8;11;3;2;3;18;16;0;;13;7
222;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Loyal;10;18;13;6;14;11;10;12;16;5;4;13;13;11;0;;11;11
223;5;10;20;15;1;Defensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;15;15;9;8;4;10;19;8;11;2;5;9;16;18;0;;13;6
224;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Very Innovative;Balanced;15;6;12;16;8;9;3;8;17;5;6;12;7;13;0;;2;3
225;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Balanced;8;7;16;9;9;19;16;5;8;7;7;12;20;10;0;;5;12
226;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Conservative;Ruthless;6;7;7;5;10;18;11;4;7;10;9;5;15;15;0;;4;6
227;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;7;18;15;8;14;14;17;7;5;1;9;8;11;14;0;;8;11
228;5;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Conservative;Balanced;10;8;6;7;12;9;20;11;10;3;5;3;20;13;0;;5;10
229;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Ruthless;9;8;5;3;14;9;10;9;4;5;3;9;9;17;0;;6;1
230;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Prefers Prospects;Innovative;Loyal;15;14;17;14;7;17;20;7;12;5;9;4;10;18;0;;9;12
231;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Balanced;11;16;9;20;3;20;10;8;7;1;6;4;12;13;0;;15;14
232;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Loves Veterans;Balanced;Loyal;17;5;10;11;12;6;12;9;6;10;5;13;14;14;0;;13;9
233;5;20;15;15;1;Standard;Non-physical;Very Passive;Balanced;Balanced;Balanced;Ruthless;17;3;18;16;10;15;6;8;7;6;7;14;20;17;0;;5;1
234;5;20;15;15;1;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Balanced;Loyal;9;14;12;15;7;6;16;3;14;14;7;12;15;6;0;;2;7
235;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;17;13;9;8;20;11;19;7;4;2;5;17;20;16;0;;11;14
236;5;10;20;15;1;Standard;Non-physical;Aggressive;Conservative;Prefers Veterans;Balanced;Ruthless;15;7;15;6;17;16;19;3;3;0;8;10;20;16;0;;8;2
237;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Ruthless;7;5;12;9;13;12;15;11;15;7;7;6;12;13;0;;9;14
238;5;10;20;15;1;Offensive;Non-physical;Aggressive;Conservative;Loves Prospects;Very Conservative;Balanced;6;14;6;15;4;13;10;7;14;11;6;8;20;7;0;;6;4
239;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Prefers Prospects;Conservative;Very Loyal;12;9;11;7;14;11;12;13;8;1;9;5;9;14;0;;6;5
240;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Very Innovative;Balanced;13;10;9;5;17;10;12;3;7;4;9;9;18;4;0;;3;12
241;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Conservative;Balanced;Conservative;Balanced;11;19;7;7;12;10;7;4;3;6;4;6;11;18;0;;12;6
242;5;10;20;15;1;Defensive;Non-physical;Very Passive;Very Conservative;Prefers Prospects;Balanced;Very Ruthless;9;7;10;19;6;5;13;5;11;12;3;3;20;6;0;;5;5
243;15;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;9;9;9;9;9;18;9;18;18;16;9;9;0;;16;17
244;10;20;15;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Ruthless;4;6;9;6;4;12;5;5;6;14;9;8;7;9;0;;15;15
245;10;15;20;15;1;Defensive;Physical;Passive;Balanced;Prefers Prospects;Balanced;Ruthless;9;11;17;6;16;15;6;3;3;13;8;11;17;6;0;;2;13
246;10;15;20;15;1;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;17;7;4;3;12;17;14;7;5;12;2;10;17;7;0;;12;1
247;10;15;20;15;1;Defensive;Balanced;Aggressive;Aggressive;Balanced;Balanced;Balanced;11;17;7;14;17;11;12;2;10;2;9;12;12;10;0;;8;11
248;10;15;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Very Ruthless;7;7;3;6;7;17;15;3;7;3;9;5;20;14;0;;7;7
249;10;15;20;15;1;Standard;Balanced;Aggressive;Conservative;Balanced;Balanced;Balanced;5;15;16;5;13;11;9;4;9;11;5;15;14;6;0;;12;3
250;10;15;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Very Ruthless;14;7;9;17;15;11;4;8;17;1;5;16;12;5;0;;7;7
251;10;15;20;15;1;Defensive;Non-physical;Aggressive;Aggressive;Loves Prospects;Very Innovative;Balanced;13;3;10;15;7;12;14;2;9;13;3;4;7;7;0;;11;3
252;5;10;20;15;1;Standard;Balanced;Balanced;Aggressive;Prefers Veterans;Very Conservative;Loyal;5;13;3;8;14;17;12;4;4;0;9;10;12;18;0;;7;4
253;5;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Very Innovative;Balanced;20;14;10;8;6;15;12;7;5;9;3;11;20;4;0;;13;13
254;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Ruthless;19;15;8;17;16;14;17;8;16;10;5;13;19;7;0;;14;15
255;5;10;20;15;1;Defensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Ruthless;13;10;16;15;11;18;20;9;7;7;2;8;13;5;0;;6;8
256;5;10;20;15;1;Standard;Balanced;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;10;5;11;18;14;12;16;4;3;10;6;8;13;6;0;;9;14
257;5;10;20;15;1;Defensive;Balanced;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;8;10;5;13;20;17;17;9;14;6;7;12;14;4;0;;1;10
258;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Balanced;Conservative;Very Ruthless;1;5;8;8;5;5;1;4;10;11;5;8;8;9;0;;15;20
259;10;10;15;20;1;Defensive;Non-physical;Passive;Conservative;Prefers Veterans;Balanced;Loyal;13;5;11;1;4;1;5;7;7;6;7;5;14;12;0;;16;14
260;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Ruthless;0;0;0;0;0;0;0;3;0;0;8;0;0;0;17;;0;0
261;1;1;5;1;20;Standard;Very Non-Physical;Passive;Aggressive;Balanced;Conservative;Loyal;0;0;0;0;0;0;0;7;0;0;4;0;0;0;16;;0;0
262;1;1;5;1;20;Offensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Balanced;Very Ruthless;0;0;0;0;0;0;0;4;0;0;5;0;0;0;17;;0;0
263;1;1;5;1;20;Offensive;Non-physical;Passive;Aggressive;Balanced;Innovative;Loyal;0;0;0;0;0;0;0;1;0;0;6;0;0;0;18;;0;0
264;1;1;5;1;20;Defensive;Balanced;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;0;0;0;0;0;0;0;5;0;0;1;0;0;0;15;;0;0
265;1;1;5;1;20;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Balanced;Loyal;0;0;0;0;0;0;0;2;0;0;6;0;0;0;15;;0;0
266;1;1;5;1;20;Defensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;5;0;0;3;0;0;0;18;;0;0
267;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Ruthless;0;0;0;0;0;0;0;2;0;0;9;0;0;0;17;;0;0
268;1;1;5;1;20;Standard;Balanced;Passive;Balanced;Loves Prospects;Innovative;Balanced;0;0;0;0;0;0;0;2;0;0;6;0;0;0;18;;0;0
269;5;10;20;15;1;Standard;Balanced;Balanced;Conservative;Balanced;Innovative;Loyal;9;9;7;14;6;10;6;4;15;9;4;8;18;12;0;;1;11
270;5;10;20;15;1;Standard;Balanced;Balanced;Very Aggressive;Balanced;Innovative;Loyal;11;11;16;5;10;14;14;8;4;0;7;6;19;19;0;;7;11
271;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;16;13;11;4;20;10;14;2;5;11;7;13;10;14;0;;8;5
272;5;10;20;15;1;Offensive;Physical;Balanced;Very Conservative;Loves Prospects;Innovative;Balanced;10;4;10;7;11;16;20;2;7;13;4;15;20;13;0;;2;6
273;5;10;20;15;1;Standard;Balanced;Aggressive;Aggressive;Balanced;Balanced;Balanced;9;11;20;15;12;11;6;6;6;3;9;12;8;5;0;;14;11
274;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Very Ruthless;18;20;13;3;17;11;12;10;9;3;5;9;17;18;0;;15;11
275;5;10;20;15;1;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Loyal;7;14;11;16;14;4;14;9;11;5;3;15;17;10;0;;12;7
276;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;14;4;16;14;6;19;17;5;9;10;4;6;11;13;0;;9;1
277;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Conservative;Balanced;14;7;13;11;20;6;12;7;15;9;3;9;12;11;0;;13;7
278;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Loves Veterans;Balanced;Balanced;8;9;6;12;4;17;4;1;9;9;4;14;10;6;0;;1;15
279;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;7;6;9;9;13;12;4;6;11;8;7;10;15;0;;6;4
280;5;10;20;15;1;Standard;Balanced;Passive;Very Conservative;Prefers Prospects;Balanced;Balanced;10;13;13;6;7;17;18;11;3;7;1;10;13;9;0;;1;2
281;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;10;4;12;5;9;11;6;7;3;2;2;4;20;8;0;;4;2
282;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Loyal;6;17;15;13;3;3;12;9;7;12;7;10;20;10;0;;3;10
283;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Very Conservative;Balanced;12;16;4;16;13;10;13;4;7;7;9;14;8;17;0;;14;5
284;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Innovative;Loyal;17;9;14;11;6;20;4;7;15;3;3;9;8;13;0;;12;7
285;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Innovative;Balanced;14;10;16;11;8;8;10;6;12;5;1;8;19;14;0;;3;11
286;5;10;20;15;1;Offensive;Non-physical;Aggressive;Very Aggressive;Prefers Prospects;Balanced;Balanced;10;9;12;9;6;5;16;5;14;6;5;8;19;16;0;;6;12
287;5;10;20;15;1;Very Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Balanced;Balanced;5;3;4;17;12;10;7;9;14;3;7;4;13;15;0;;6;7
288;5;10;20;15;1;Offensive;Non-physical;Aggressive;Very Aggressive;Balanced;Balanced;Balanced;8;5;5;9;7;8;20;10;9;6;5;12;8;16;0;;2;12
289;5;10;20;15;1;Offensive;Balanced;Passive;Aggressive;Balanced;Conservative;Ruthless;9;10;16;6;11;10;10;8;14;3;2;11;8;11;0;;9;5
290;5;20;15;15;1;Very Offensive;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Balanced;15;13;17;14;4;9;5;5;6;12;2;9;20;12;0;;1;7
291;5;10;20;15;1;Very Offensive;Non-physical;Passive;Conservative;Balanced;Balanced;Loyal;17;18;16;5;12;14;16;6;12;8;6;13;14;12;0;;12;5
292;5;20;15;15;1;Standard;Balanced;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;3;17;15;9;10;16;11;6;8;8;7;6;13;14;0;;8;1
293;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;6;9;8;5;9;20;9;7;3;12;2;13;9;11;0;;7;3
294;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Conservative;Balanced;10;20;11;12;15;10;17;11;9;13;9;8;20;9;0;;5;14
295;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Conservative;Balanced;14;6;17;6;4;5;15;6;6;13;8;9;19;5;0;;9;10
296;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;13;11;14;5;12;17;14;4;6;4;5;16;9;16;0;;6;11
297;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;8;6;6;7;19;20;8;10;7;1;6;8;18;15;0;;7;4
298;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Loves Veterans;Very Conservative;Loyal;10;16;13;17;5;11;13;11;6;0;8;6;19;8;0;;13;13
299;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Balanced;10;7;6;16;13;14;6;1;14;5;2;8;9;13;0;;4;13
300;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;11;16;7;15;7;8;7;3;6;7;7;11;7;3;0;;7;13
301;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Prefers Prospects;Conservative;Balanced;9;12;4;15;6;10;8;2;6;1;4;3;18;11;0;;1;7
302;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Balanced;Very Ruthless;6;8;9;17;8;7;13;3;3;4;7;6;10;11;0;;12;9
303;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Very Loyal;7;12;6;11;7;14;9;3;12;0;1;13;11;9;0;;1;5
304;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Balanced;5;14;3;9;3;5;18;8;14;10;8;6;10;20;0;;12;1
305;5;10;20;15;1;Very Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Very Conservative;Balanced;14;11;10;7;4;19;10;5;9;0;3;7;9;7;0;;13;11
306;5;10;20;15;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Ruthless;10;15;7;16;5;8;12;5;7;12;8;13;11;8;0;;3;10
307;5;20;15;15;1;Standard;Non-physical;Balanced;Aggressive;Balanced;Very Conservative;Loyal;12;16;12;15;4;13;7;4;14;14;7;9;20;8;0;;11;8
308;5;10;20;15;1;Offensive;Non-physical;Balanced;Very Aggressive;Prefers Prospects;Balanced;Balanced;20;12;15;11;11;13;8;5;6;0;4;5;18;11;0;;7;3
309;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Balanced;Loves Veterans;Balanced;Balanced;7;15;5;7;17;4;4;3;6;5;6;4;19;14;0;;7;11
310;10;15;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;15;15;15;15;15;15;11;15;11;11;11;15;15;0;;15;17
311;1;15;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;14;14;16;19;19;20;11;14;11;11;11;6;12;0;;13;12
312;10;15;20;15;1;Standard;Balanced;Passive;Very Aggressive;Prefers Veterans;Balanced;Balanced;11;10;13;10;10;16;5;6;3;7;4;14;9;10;0;;10;10
313;10;15;20;15;1;Defensive;Non-physical;Very Passive;Conservative;Prefers Prospects;Balanced;Balanced;15;16;9;8;4;3;12;4;15;14;4;12;9;5;0;;1;1
314;10;15;20;15;1;Standard;Balanced;Balanced;Very Conservative;Balanced;Balanced;Balanced;7;15;4;3;12;8;5;9;4;1;8;11;6;11;0;;2;12
315;10;15;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Very Conservative;Loyal;8;3;6;8;17;3;16;8;8;13;1;5;10;5;0;;12;8
316;10;15;20;15;1;Offensive;Balanced;Balanced;Very Aggressive;Loves Veterans;Innovative;Ruthless;12;7;6;17;10;15;5;8;12;9;5;10;11;15;0;;12;12
317;10;15;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;7;14;14;9;11;13;10;2;14;1;1;15;16;14;0;;3;8
318;5;10;20;15;1;Offensive;Balanced;Very Passive;Balanced;Prefers Veterans;Innovative;Balanced;7;11;17;11;7;18;12;9;6;7;3;3;12;13;0;;4;12
319;5;10;20;15;1;Standard;Non-physical;Balanced;Very Conservative;Balanced;Balanced;Balanced;10;6;6;3;19;14;12;2;11;13;7;17;11;20;0;;9;12
320;5;10;20;15;1;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Balanced;Loyal;5;5;4;15;10;17;13;9;6;7;3;17;12;7;0;;2;14
