PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
4178;0;20;13;8;5;5;9;12;14;11;12;9;12;1;1;8;9;6;8;6;11;7;5;8;10;11;7;11;12;11;7;9;10;10;8;11;1;1;1;1;1;1;1;1;1;1;1;7;9;10;9;9;12;13;10;0;0;0.5e;0.5e
4092;0;8;5;14;20;12;8;14;10;11;10;12;9;1;1;9;7;8;7;6;7;7;10;10;9;9;10;4;9;9;12;8;7;5;9;11;1;1;1;1;1;1;1;1;1;1;1;8;9;10;7;9;12;11;9;0;0;0.5e;0.5e
3901;20;0;0;0;0;0;6;1;9;8;10;1;7;8;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;10;11;9;7;9;12;9;7;9;9;0;0;6;0;1;9;11;0;10;10;0.5e;0.5e
4382;0;8;5;20;10;12;12;13;13;11;15;8;11;1;1;11;6;8;7;13;10;10;12;10;13;13;9;6;14;14;10;15;12;6;11;12;1;1;1;1;1;1;1;1;1;1;1;8;10;11;10;12;16;11;12;0;0;0.5Ad;0.5Ad
4179;0;7;8;14;12;20;8;12;10;9;10;12;12;1;1;5;8;3;9;6;3;9;9;12;9;8;9;3;9;6;8;10;10;6;9;9;1;1;1;1;1;1;1;1;1;1;1;5;7;9;7;8;12;14;10;0;0;0.5e;0.5e
3701;20;0;0;0;0;0;5;1;5;7;11;1;8;9;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;6;9;10;10;10;12;8;11;9;7;0;0;5;0;1;9;9;0;7;10;0.5Ac;0.5Ac
3987;0;8;5;20;12;14;8;13;11;11;10;10;12;1;1;7;8;6;4;5;13;5;7;7;7;6;11;2;13;7;5;9;12;4;8;10;1;1;1;1;1;1;1;1;1;1;1;5;7;9;7;10;12;12;10;0;0;0.5e;0.5e
3902;0;20;13;8;5;8;6;10;11;8;10;14;12;1;1;4;6;6;6;10;4;6;4;7;8;7;3;10;9;8;5;9;14;10;9;12;1;1;1;1;1;1;1;1;1;1;1;5;6;8;10;6;14;11;13;0;0;0.5e;0.5e
3702;0;8;5;20;10;13;8;8;11;16;12;14;13;1;1;8;8;11;10;9;7;5;8;8;8;9;10;8;10;10;6;6;12;2;8;7;1;1;1;1;1;1;1;1;1;1;1;9;13;11;8;7;14;14;9;0;0;0.5Ac;0.5Ac
3475;20;0;0;0;0;0;4;1;9;7;5;1;2;5;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;7;10;11;8;16;5;8;8;10;0;0;5;0;0;9;13;0;7;13;0.5e;0.5e
4180;0;8;5;12;20;10;9;12;14;11;11;13;12;1;1;8;6;10;9;9;9;6;11;12;12;13;10;4;10;12;9;6;14;7;13;12;1;1;1;1;1;1;1;1;1;1;1;9;9;11;11;9;14;13;11;0;0;0.5e;0.5e
3588;0;8;5;14;20;12;7;11;10;10;9;13;13;1;1;6;6;7;2;6;2;6;8;5;8;9;13;7;9;6;12;7;6;5;13;11;1;1;1;1;1;1;1;1;1;1;1;5;13;9;7;7;12;12;7;0;0;0.5Ac;0.5Ac
3988;0;8;5;20;12;14;11;12;12;10;11;12;10;1;1;10;8;4;7;6;9;8;10;9;12;9;8;5;9;10;7;7;8;4;9;8;1;1;1;1;1;1;1;1;1;1;1;7;9;10;7;9;12;12;9;0;0;0.5e;0.5e
4181;0;8;5;14;20;12;8;12;11;12;11;9;12;1;1;4;4;5;5;9;6;8;8;10;9;13;9;5;10;11;10;7;9;6;8;12;1;1;1;1;1;1;1;1;1;1;1;4;9;10;8;8;14;12;10;0;0;0.5e;0.5e
3703;0;8;5;20;12;14;8;11;7;8;9;12;10;1;1;3;2;9;3;4;6;7;7;6;7;8;7;3;7;8;4;5;10;4;6;7;1;1;1;1;1;1;1;1;1;1;1;5;6;8;7;7;11;10;6;0;0;0.5e;0.5e
3476;0;8;5;12;20;10;8;10;9;14;9;9;13;1;1;6;2;4;4;6;3;10;8;5;9;12;9;3;9;11;7;9;2;5;9;11;1;1;1;1;1;1;1;1;1;1;1;4;7;11;6;7;12;12;7;0;0;0.5Ac;0.5Ac
3589;0;20;14;8;5;5;7;9;12;12;13;12;11;1;1;2;7;10;6;7;5;7;5;5;12;11;8;6;9;7;4;9;4;8;8;14;1;1;1;1;1;1;1;1;1;1;1;6;7;11;6;7;13;13;9;0;0;0.5e;0.5e
3704;0;8;5;20;12;14;8;14;12;12;12;14;13;1;1;6;8;5;12;6;5;7;8;9;14;13;12;4;14;9;11;7;14;5;9;10;1;1;1;1;1;1;1;1;1;1;1;7;10;12;9;8;12;13;11;0;0;0.5Aa;0.5Aa
3477;0;8;5;14;20;12;7;11;10;11;13;11;12;1;1;4;4;5;5;5;6;8;7;9;6;14;8;5;7;7;8;11;12;2;9;9;1;1;1;1;1;1;1;1;1;1;1;4;9;9;7;8;12;13;8;0;0;0.5Ac;0.5Ac
4093;0;5;8;12;10;20;11;13;12;12;13;11;15;1;1;11;10;10;8;10;13;10;14;14;8;13;13;2;11;8;11;11;11;5;8;9;1;1;1;1;1;1;1;1;1;1;1;9;8;10;8;12;14;14;12;0;0;0.5Ac;0.5Ac
3705;0;20;13;8;5;6;8;10;11;7;16;12;9;1;1;7;2;7;4;5;7;7;4;2;9;9;8;8;8;11;3;9;8;14;14;8;1;1;1;1;1;1;1;1;1;1;1;6;8;8;11;7;12;11;8;0;0;0.5Ac;0.5Ac
3989;0;8;5;14;20;12;8;14;12;12;11;11;16;1;1;11;10;7;8;12;5;6;11;13;9;8;9;4;8;10;12;7;4;6;10;13;1;1;1;1;1;1;1;1;1;1;1;8;8;10;7;9;15;15;10;0;0;0.5e;0.5e
3706;0;8;5;20;10;12;8;13;10;12;11;13;12;1;1;9;7;6;5;10;6;6;5;9;12;7;9;4;10;5;9;7;10;6;7;10;1;1;1;1;1;1;1;1;1;1;1;6;8;11;7;7;14;12;9;0;0;0.5e;0.5e
6598;0;5;8;15;10;20;8;9;8;8;10;8;10;1;1;10;11;11;11;12;11;5;13;10;13;13;12;5;11;11;8;13;12;7;10;12;1;1;1;1;1;1;1;1;1;1;1;10;11;10;10;10;15;13;10;0;0;0.5e;0.5e
3590;0;18;12;13;20;10;7;12;11;13;14;12;12;1;1;7;14;11;12;11;11;4;13;10;12;15;9;2;10;9;13;8;9;4;14;8;1;1;1;1;1;1;1;1;1;1;1;10;6;11;9;10;15;11;10;0;0;0.5Aa;0.5Aa
3591;0;20;13;8;5;5;9;14;12;10;12;10;8;1;1;1;1;2;4;3;1;7;5;10;7;9;6;9;9;6;6;8;9;8;7;7;1;1;1;1;1;1;1;1;1;1;1;2;7;9;7;7;11;12;8;0;0;0.5e;0.5e
4182;20;0;0;0;0;0;3;1;10;11;12;1;7;9;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;10;12;9;10;11;11;7;11;10;6;0;0;7;0;0;9;13;0;9;9;0.5e;0.5e
3990;0;20;13;8;5;5;11;11;14;12;12;8;13;1;1;5;4;4;7;7;5;5;5;7;9;13;4;12;7;10;4;8;10;7;10;9;1;1;1;1;1;1;1;1;1;1;1;5;8;10;9;8;13;12;9;0;0;0.5e;0.5e
4383;0;7;8;14;10;20;9;11;11;11;12;10;13;1;1;7;11;8;11;8;8;7;9;10;9;11;10;4;12;9;5;9;8;7;8;7;1;1;1;1;1;1;1;1;1;1;1;8;9;10;8;9;13;13;11;0;0;0.5e;0.5e
3592;0;20;13;8;5;5;9;9;9;10;8;11;8;1;1;2;1;3;4;5;2;9;5;7;11;8;5;9;5;6;5;7;4;7;12;7;1;1;1;1;1;1;1;1;1;1;1;3;7;10;7;6;12;11;5;0;0;0.5Ac;0.5Ac
3478;0;8;5;20;12;14;8;9;13;10;9;7;10;1;1;6;3;7;8;5;7;7;7;12;7;8;8;3;8;6;8;8;8;3;10;7;1;1;1;1;1;1;1;1;1;1;1;7;7;9;6;7;12;10;10;0;0;0.5Ac;0.5Ac
3903;0;8;5;20;12;14;11;13;11;14;13;10;13;1;1;7;9;11;5;7;9;9;12;7;7;10;9;6;9;11;6;8;12;6;8;8;1;1;1;1;1;1;1;1;1;1;1;7;10;10;9;10;13;12;8;0;0;0.5e;0.5e
3904;0;7;8;14;12;20;8;12;14;8;10;9;13;1;1;3;1;3;3;4;4;9;9;6;11;8;11;6;11;8;8;7;14;6;7;8;1;1;1;1;1;1;1;1;1;1;1;3;11;9;8;8;11;12;8;0;0;0.5e;0.5e
3707;20;0;0;0;0;0;4;1;7;7;8;1;8;8;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;9;10;11;10;13;11;9;8;10;9;0;0;5;0;0;9;12;0;9;12;0.5Ac;0.5Ac
4094;0;18;12;12;20;10;8;10;11;10;14;9;10;1;1;2;5;5;4;2;5;9;7;5;8;9;7;5;9;5;7;8;11;4;9;4;1;1;1;1;1;1;1;1;1;1;1;3;8;9;7;7;10;13;7;0;0;0.5e;0.5e
3708;0;8;5;12;20;10;8;13;12;14;10;12;12;1;1;9;13;7;9;7;9;6;12;12;11;10;7;2;9;7;7;7;10;5;8;8;1;1;1;1;1;1;1;1;1;1;1;8;5;11;7;9;13;10;10;0;0;0.5Ac;0.5Ac
3709;0;20;13;8;5;5;9;11;12;10;12;8;10;1;1;3;6;6;5;9;7;5;5;5;6;11;2;9;6;13;4;11;8;6;11;8;1;1;1;1;1;1;1;1;1;1;1;4;5;8;9;8;14;13;8;0;0;0.5Ac;0.5Ac
3350;0;8;5;20;10;12;8;8;12;9;9;12;10;1;1;6;4;4;5;3;5;6;8;11;8;5;6;3;6;8;4;6;5;6;2;6;1;1;1;1;1;1;1;1;1;1;1;5;6;9;5;7;11;11;8;0;0;0.5e;0.5e
4384;0;8;5;14;20;12;8;11;11;13;11;12;12;1;1;10;6;9;12;8;8;7;8;10;8;8;10;4;10;9;7;8;8;7;9;9;1;1;1;1;1;1;1;1;1;1;1;10;9;10;8;8;13;13;10;0;0;0.5e;0.5e
3710;20;0;0;0;0;0;4;1;6;8;8;1;9;6;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;4;7;9;9;9;9;5;7;10;10;0;0;6;0;0;9;9;0;5;9;0.5Ac;0.5Ac
3991;0;8;5;12;20;10;9;14;13;15;12;10;17;1;1;7;8;12;8;5;6;10;9;14;11;7;9;8;13;8;11;9;7;6;10;6;1;1;1;1;1;1;1;1;1;1;1;9;12;12;7;9;12;12;13;0;0;0.5Ac;0.5Ac
3593;0;8;5;20;12;14;8;9;10;11;9;12;10;1;1;1;1;1;1;3;1;9;12;10;7;6;11;5;12;10;8;7;10;6;10;11;1;1;1;1;1;1;1;1;1;1;1;1;10;9;9;7;11;11;11;0;0;0.5e;0.5e
4183;20;0;0;0;0;0;4;1;8;11;9;1;10;8;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;11;8;11;8;12;10;8;10;9;9;0;0;7;0;0;9;10;0;9;11;0.5e;0.5e
3594;0;7;8;14;10;20;10;13;14;15;13;8;18;1;1;12;10;6;8;14;9;7;15;12;15;11;9;4;16;11;10;15;9;7;13;12;1;1;1;1;1;1;1;1;1;1;1;8;8;13;10;12;17;11;14;0;0;0.5Ac;0.5Ac
3711;0;7;8;14;17;20;8;16;10;16;14;13;12;1;1;9;9;7;9;6;4;8;9;8;13;11;10;6;14;7;9;10;5;7;8;11;1;1;1;1;1;1;1;1;1;1;1;8;11;13;6;9;12;12;11;0;0;0.5Aa;0.5Aa
3479;20;0;0;0;0;0;6;1;7;9;10;1;6;8;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;9;8;9;8;10;6;7;7;10;9;0;0;6;0;1;9;10;0;8;6;0.5Ac;0.5Ac
6839;20;0;0;0;0;0;4;1;8;10;12;1;13;12;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;10;12;10;12;13;12;9;10;10;10;0;0;6;0;0;10;10;0;10;11;0.5Ad;1.5Ad
7393;0;5;8;10;20;13;1;6;8;8;7;10;7;1;1;8;8;9;9;8;6;1;6;8;8;8;9;1;9;6;6;5;9;2;8;8;1;1;1;1;1;1;1;1;1;1;1;8;5;8;6;4;13;11;8;0;0;0.5e;0.5e
3595;0;7;8;14;12;20;6;12;10;17;11;13;13;1;1;8;13;6;8;4;5;4;8;11;10;8;10;6;5;6;6;5;9;4;8;9;1;1;1;1;1;1;1;1;1;1;1;7;11;12;6;7;11;13;8;0;0;0.5e;0.5e
3351;0;5;8;12;10;20;13;11;10;12;11;7;12;1;1;4;7;6;6;7;5;11;12;10;9;12;9;6;7;14;9;5;7;2;6;7;1;1;1;1;1;1;1;1;1;1;1;5;10;10;7;9;13;10;8;0;0;0.5Ad;0.5Ad
3992;0;20;13;8;5;5;13;12;11;11;11;8;10;1;1;12;6;5;5;3;6;14;7;8;13;14;4;12;12;9;5;10;11;7;7;10;1;1;1;1;1;1;1;1;1;1;1;7;8;11;8;9;11;12;10;0;0;0.5Aa;0.5Aa
3596;0;8;5;14;20;12;9;11;14;14;9;11;11;1;1;7;6;9;10;5;4;10;10;9;12;13;8;5;12;9;8;9;8;4;11;10;1;1;1;1;1;1;1;1;1;1;1;8;9;12;8;8;12;12;10;0;0;0.5Ac;0.5Ac
3597;0;5;8;12;10;20;8;12;10;10;11;13;10;1;1;1;4;2;3;2;2;8;10;7;14;9;8;5;3;10;7;7;12;3;7;6;1;1;1;1;1;1;1;1;1;1;1;2;9;11;8;7;10;13;5;0;0;0.5Ac;0.5Ac
3598;0;20;13;8;5;5;13;14;11;11;13;7;11;1;1;5;5;7;5;8;9;9;7;9;11;10;2;10;8;8;5;11;6;8;10;9;1;1;1;1;1;1;1;1;1;1;1;5;6;10;8;10;13;13;7;0;0;0.5e;0.5e
3599;0;13;20;5;5;8;8;10;9;7;11;11;10;1;1;4;5;3;4;7;5;9;3;5;9;9;6;8;6;10;3;9;8;8;9;9;1;1;1;1;1;1;1;1;1;1;1;3;7;8;8;7;13;10;8;0;0;0.5e;0.5e
3600;0;20;13;8;5;5;8;11;12;12;11;13;14;1;1;6;7;6;2;5;3;5;3;6;10;6;3;7;4;8;4;10;5;9;11;9;1;1;1;1;1;1;1;1;1;1;1;4;5;10;8;7;12;12;7;0;0;0.5Ac;0.5Ac
3601;0;5;8;12;10;20;8;12;8;11;9;12;10;1;1;6;6;4;2;2;4;7;8;7;6;8;7;8;7;7;3;9;8;2;5;5;1;1;1;1;1;1;1;1;1;1;1;4;11;9;5;8;11;9;7;0;0;0.5e;0.5e
3352;0;20;13;8;5;5;13;12;10;11;13;7;12;1;1;4;2;3;3;3;3;13;5;8;10;10;7;9;9;6;4;7;7;7;7;6;1;1;1;1;1;1;1;1;1;1;1;3;8;10;6;8;11;10;6;0;0;0.5e;0.5e
4515;0;20;13;8;5;5;9;11;16;16;11;9;12;1;1;10;12;8;13;14;12;7;7;9;11;13;6;16;15;14;4;12;12;9;14;11;1;1;1;1;1;1;1;1;1;1;1;10;11;12;12;10;16;13;11;0;0;0.5Aa;0.5Aa
4095;0;20;13;18;12;14;8;14;15;14;14;12;14;1;1;8;5;5;7;9;5;8;6;12;11;10;3;13;8;11;5;10;11;14;14;16;1;1;1;1;1;1;1;1;1;1;1;6;8;11;12;8;14;15;13;0;0;0.5Ac;0.5Ac
3712;0;8;5;20;10;12;8;12;10;10;10;10;12;1;1;3;3;1;6;5;6;9;10;9;11;8;10;3;5;7;7;8;13;4;6;8;1;1;1;1;1;1;1;1;1;1;1;3;8;10;7;8;12;12;7;0;0;0.5e;0.5e
3713;0;18;12;20;12;14;8;9;10;10;10;12;14;1;1;6;1;1;1;4;4;8;9;9;10;5;5;3;11;8;7;8;8;3;7;8;1;1;1;1;1;1;1;1;1;1;1;2;5;10;6;7;11;12;10;0;0;0.5e;0.5e
4184;0;13;20;5;5;8;9;14;14;12;14;11;16;1;1;9;6;9;9;8;6;6;7;10;8;11;4;7;7;13;4;8;11;13;13;11;1;1;1;1;1;1;1;1;1;1;1;9;5;10;12;8;13;12;11;0;0;0.5e;0.5e
4639;0;20;13;8;5;5;5;8;9;9;11;13;11;1;1;8;8;9;9;7;5;3;4;8;8;10;7;9;9;12;4;8;9;11;14;8;1;1;1;1;1;1;1;1;1;1;1;8;8;9;11;6;13;11;8;0;0;0.5e;0.5e
4185;0;8;5;12;20;10;7;9;14;13;10;11;9;1;1;10;8;9;10;11;9;6;8;12;14;13;7;2;16;11;12;8;5;6;9;9;1;1;1;1;1;1;1;1;1;1;1;9;5;12;7;8;15;11;14;0;0;0.5e;0.5e
4186;0;20;13;8;5;5;8;14;12;8;11;13;11;1;1;9;10;10;9;9;9;7;5;9;5;11;7;10;10;11;3;10;14;13;9;12;1;1;1;1;1;1;1;1;1;1;1;9;8;7;11;9;14;12;13;0;0;0.5e;0.5e
3905;0;7;8;14;12;20;8;13;11;10;11;11;11;1;1;5;3;4;9;2;6;5;3;9;9;5;5;5;7;4;6;6;5;5;5;11;1;1;1;1;1;1;1;1;1;1;1;6;7;9;4;7;10;13;8;0;0;0.5e;0.5e
4096;0;20;13;8;5;5;8;12;12;12;9;12;14;1;1;4;5;6;4;9;3;8;5;11;9;11;7;12;10;6;6;7;11;10;12;11;1;1;1;1;1;1;1;1;1;1;1;4;9;10;9;7;14;12;11;0;0;0.5e;0.5e
4097;0;8;5;14;20;12;9;11;10;10;9;7;10;1;1;10;8;7;7;9;8;7;8;10;7;10;11;4;9;8;8;7;8;5;13;12;1;1;1;1;1;1;1;1;1;1;1;8;9;9;8;8;14;12;9;0;0;0.5e;0.5e
3714;20;0;0;0;0;0;6;1;11;13;7;1;6;8;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;5;8;12;7;8;11;9;11;7;10;0;0;7;0;1;9;11;0;7;9;0.5e;0.5e
3906;0;8;5;14;20;12;7;12;13;15;12;12;14;1;1;7;6;8;9;12;7;6;10;12;8;6;8;4;11;9;8;7;8;8;7;7;1;1;1;1;1;1;1;1;1;1;1;8;8;11;8;8;15;12;11;0;0;0.5e;0.5e
3480;0;7;8;14;12;20;6;10;12;13;10;14;10;1;1;3;3;4;7;4;3;6;5;8;10;7;8;4;10;7;7;8;9;5;6;8;1;1;1;1;1;1;1;1;1;1;1;4;8;11;6;6;11;13;9;0;0;0.5e;0.5e
3993;0;8;5;14;20;13;8;14;15;12;12;14;12;1;1;10;6;6;9;11;6;7;14;8;9;9;7;4;12;9;9;7;14;8;6;10;1;1;1;1;1;1;1;1;1;1;1;8;7;10;9;9;15;14;10;0;0;0.5e;0.5e
4187;20;0;0;0;0;0;5;1;11;13;8;1;12;9;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;13;10;10;11;12;9;8;9;12;11;0;0;7;0;1;9;10;0;10;10;0.5Ac;0.5Ac
4188;0;20;18;8;5;5;6;9;14;12;14;14;13;1;1;14;11;13;10;10;11;5;5;8;7;13;10;13;14;10;8;8;10;9;13;12;1;1;1;1;1;1;1;1;1;1;1;12;11;9;10;7;14;13;11;0;0;0.5Ac;0.5Ac
3907;0;8;5;12;20;10;7;11;12;11;12;13;12;1;1;8;6;6;10;5;10;6;8;11;9;10;8;3;9;10;7;7;7;8;9;10;1;1;1;1;1;1;1;1;1;1;1;8;7;10;8;8;12;12;10;0;0;0.5Ad;0.5Ad
3602;0;18;12;20;12;14;8;15;10;12;11;7;15;1;1;4;3;2;6;3;4;10;8;9;7;7;10;6;10;9;5;9;5;7;9;8;1;1;1;1;1;1;1;1;1;1;1;4;11;9;7;8;11;9;9;0;0;0.5e;0.5e
4098;0;8;5;12;20;10;6;13;11;11;10;14;17;1;1;6;9;6;10;11;6;8;11;11;11;9;10;4;11;8;12;8;10;8;9;9;1;1;1;1;1;1;1;1;1;1;1;7;9;10;8;8;15;11;11;0;0;0.5e;0.5e
3715;20;0;0;0;0;0;5;1;11;7;7;1;10;7;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;7;8;8;9;10;9;9;8;7;11;0;0;5;0;1;9;13;0;8;9;0.5e;0.5e
3481;0;8;5;20;12;14;8;13;11;9;11;12;12;1;1;3;3;3;4;10;3;9;11;6;9;8;9;4;6;8;5;9;9;3;5;12;1;1;1;1;1;1;1;1;1;1;1;3;8;9;6;8;14;13;6;0;0;0.5e;0.5e
3716;0;8;5;14;20;12;9;9;9;10;11;8;11;1;1;2;1;2;1;2;3;8;8;7;8;6;2;5;9;5;6;7;9;3;7;7;1;1;1;1;1;1;1;1;1;1;1;1;6;9;6;7;10;9;8;0;0;0.5e;0.5e
3994;0;8;5;20;12;14;8;12;10;11;10;9;12;1;1;2;6;1;4;4;2;8;6;11;9;11;8;5;9;7;7;12;10;5;9;8;1;1;1;1;1;1;1;1;1;1;1;2;9;10;7;8;11;12;10;0;0;0.5e;0.5e
3603;0;7;8;14;10;20;10;13;14;13;14;13;14;1;1;7;9;6;6;9;6;6;12;8;10;10;9;9;13;10;10;9;12;7;11;12;1;1;1;1;1;1;1;1;1;1;1;6;13;11;10;10;14;12;10;0;0;0.5Ac;0.5Ac
3717;0;5;8;12;10;20;8;12;10;12;10;12;15;1;1;2;4;2;3;2;3;7;9;10;11;13;14;3;9;9;8;10;11;8;12;10;1;1;1;1;1;1;1;1;1;1;1;2;10;11;10;8;10;10;9;0;0;0.5e;0.5e
7083;0;20;13;8;5;5;8;9;11;6;9;8;9;1;1;9;8;12;10;11;9;3;5;8;11;12;5;10;13;11;3;8;11;11;13;10;1;1;1;1;1;1;1;1;1;1;1;10;7;9;11;7;15;11;10;0;0;0.5e;1.5e
4099;0;20;13;8;5;5;8;13;10;11;9;9;11;1;1;5;3;5;4;7;4;9;4;10;11;10;7;11;8;7;8;10;8;8;10;5;1;1;1;1;1;1;1;1;1;1;1;4;9;10;8;7;13;9;6;0;0;0.5e;0.5e
4385;0;8;5;14;20;12;8;14;12;12;11;11;10;1;1;8;8;8;10;10;8;7;9;9;8;10;8;2;8;8;9;7;13;5;8;11;1;1;1;1;1;1;1;1;1;1;1;8;6;10;8;9;14;13;8;0;0;0.5e;0.5e
4386;0;8;5;20;10;12;10;14;14;19;12;11;14;1;1;15;10;13;12;15;13;9;13;16;12;16;10;3;13;11;12;9;11;6;12;12;1;1;1;1;1;1;1;1;1;1;1;13;8;13;10;11;17;13;14;0;0;0.5Ac;0.5Ac
3482;0;8;5;14;20;12;8;8;8;13;9;11;11;1;1;3;4;1;2;4;4;12;10;8;13;8;8;5;6;7;7;4;9;4;6;7;1;1;1;1;1;1;1;1;1;1;1;2;9;12;6;6;11;10;7;0;0;0.5e;0.5e
3604;0;20;13;8;5;5;6;8;11;11;13;13;11;1;1;6;6;6;5;6;2;6;3;8;13;7;6;11;14;5;5;6;8;7;11;10;1;1;1;1;1;1;1;1;1;1;1;5;8;11;7;5;12;13;9;0;0;0.5e;0.5e
3718;0;20;13;8;5;5;8;10;11;9;11;12;11;1;1;4;7;5;3;5;4;6;3;7;11;10;6;8;12;9;5;7;9;10;10;10;1;1;1;1;1;1;1;1;1;1;1;4;7;10;9;6;12;10;9;0;0;0.5Ac;0.5Ac
3908;0;8;5;12;20;10;6;12;9;14;8;13;12;1;1;6;3;4;5;9;6;6;9;6;9;9;4;3;7;10;9;7;4;4;7;7;1;1;1;1;1;1;1;1;1;1;1;5;5;11;6;8;14;13;6;0;0;0.5e;0.5e
4387;0;20;13;8;5;5;8;9;10;12;9;14;10;1;1;12;11;9;11;10;9;6;5;7;12;12;10;10;10;9;7;9;10;9;14;10;1;1;1;1;1;1;1;1;1;1;1;10;10;11;10;8;14;13;10;0;0;0.5e;0.5e
3483;0;20;13;8;5;5;6;11;10;7;11;13;10;1;1;4;1;2;3;2;3;5;3;3;8;8;3;7;4;10;5;6;10;10;7;7;1;1;1;1;1;1;1;1;1;1;1;3;5;8;9;5;10;13;8;0;0;0.5Ad;0.5Ad
3995;0;20;13;8;5;5;8;16;12;12;12;12;10;1;1;8;8;7;6;7;6;6;5;7;13;9;5;10;7;5;3;8;6;9;14;11;1;1;1;1;1;1;1;1;1;1;1;7;7;11;8;8;13;14;8;0;0;0.5e;0.5e
3909;0;8;5;12;20;10;7;13;11;14;10;13;13;1;1;8;9;8;6;9;6;3;7;4;8;9;10;7;9;9;6;7;7;5;9;10;1;1;1;1;1;1;1;1;1;1;1;7;12;10;7;8;14;12;6;0;0;0.5Ac;0.5Ac
3996;0;8;5;20;12;14;8;11;10;11;12;12;12;1;1;6;6;5;10;7;6;6;8;7;5;9;6;5;11;6;5;6;10;5;8;10;1;1;1;1;1;1;1;1;1;1;1;7;8;8;7;7;13;11;9;0;0;0.5e;0.5e
3910;0;20;13;8;5;5;6;10;12;13;11;12;12;1;1;10;10;7;6;5;8;5;3;5;7;11;7;14;8;9;4;8;6;6;7;9;1;1;1;1;1;1;1;1;1;1;1;7;10;10;7;7;12;12;7;0;0;0.5Ac;0.5Ac
3997;0;7;8;14;12;20;9;13;11;11;12;11;12;1;1;5;3;1;4;5;6;6;10;12;10;9;13;4;10;11;6;10;10;8;11;10;1;1;1;1;1;1;1;1;1;1;1;3;10;10;10;9;12;12;11;0;0;0.5e;0.5e
3719;0;8;5;20;10;12;9;14;10;11;10;12;12;1;1;8;8;7;10;4;6;6;8;8;10;10;13;4;9;8;7;6;10;3;8;6;1;1;1;1;1;1;1;1;1;1;1;8;10;10;7;8;11;10;8;0;0;0.5e;0.5e
3353;0;8;5;12;20;10;5;10;11;11;10;13;9;1;1;3;2;5;5;8;3;7;5;9;10;9;9;2;9;10;6;6;8;3;6;8;1;1;1;1;1;1;1;1;1;1;1;4;6;10;6;5;13;10;9;0;0;0.5e;0.5e
3720;0;20;13;8;5;5;13;13;11;12;12;5;11;1;1;4;6;3;3;4;5;8;3;5;9;9;4;12;8;9;5;10;4;6;8;8;1;1;1;1;1;1;1;1;1;1;1;3;8;10;6;8;11;14;6;0;0;0.5e;0.5e
4100;0;7;8;14;10;20;9;12;11;16;11;12;12;1;1;10;7;11;7;12;6;9;11;13;11;12;13;6;12;9;12;10;8;6;13;8;1;1;1;1;1;1;1;1;1;1;1;9;12;12;9;9;15;12;12;0;0;0.5Ac;0.5Ac
4640;0;20;14;8;5;5;6;10;12;11;9;15;11;1;1;9;9;11;11;11;8;5;4;8;11;12;5;13;7;8;4;8;11;10;10;9;1;1;1;1;1;1;1;1;1;1;1;10;9;10;9;7;15;11;10;0;0;0.5e;0.5e
3721;0;8;5;20;10;12;9;10;12;8;9;12;14;1;1;3;6;4;6;7;3;7;9;8;7;9;8;5;5;7;5;8;6;8;9;9;1;1;1;1;1;1;1;1;1;1;1;4;9;8;7;7;13;13;6;0;0;0.5e;0.5e
3911;0;5;8;12;10;20;8;12;11;14;12;13;13;1;1;5;10;7;7;7;9;5;12;9;9;6;9;5;9;6;6;8;11;4;10;11;1;1;1;1;1;1;1;1;1;1;1;6;9;11;7;9;13;11;9;0;0;0.5e;0.5e
