PlayerId;Team;NTC;NMC;ELC;UFA;Scholarship;Average Salary;Major 1986;Major 1987;Major 1988;Major 1989;Major 1990;Major 1991;Major 1992;Major 1993;Major 1994;Major 1995;Major 1996;Major 1997;Major 1998;Major 1999;Minor 1986;Minor 1987;Minor 1988;Minor 1989;Minor 1990;Minor 1991;Minor 1992;Minor 1993;Minor 1994;Minor 1995;Minor 1996;Minor 1997;Minor 1998;Minor 1999
1421;293;No;No;No;No;-;25000;25000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3250;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1422;297;No;No;No;No;-;37500;37500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5250;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1423;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1424;288;No;No;No;No;-;51500;51500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7725;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1425;296;No;No;No;No;-;240000;240000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;240000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1426;158;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1427;20;No;No;No;Yes;-;175000;175000;175000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1428;293;No;No;No;No;-;53000;53000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6890;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1429;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1430;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1431;282;No;No;No;No;-;97000;97000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;97000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1432;11;No;No;No;No;-;220000;220000;220000;220000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1433;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1434;279;No;No;No;Yes;-;67000;67000;67000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1435;5;Yes;No;No;Yes;-;120000;120000;120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12010;12010;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;177;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1437;17;No;No;No;No;-;135000;135000;135000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1438;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1439;15;No;No;No;Yes;-;180000;180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1440;17;No;No;No;No;-;180000;180000;180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1441;18;No;No;No;Yes;-;190000;190000;190000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1442;300;No;No;No;No;-;83500;83500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1443;23;No;No;No;No;-;27700;27700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1444;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1446;14;Yes;No;No;Yes;-;150000;150000;150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1447;237;No;No;No;No;-;2770;2770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1448;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1449;163;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1450;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1452;163;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1453;292;No;No;No;No;-;125000;125000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;125000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1454;291;No;No;No;Yes;-;24000;24000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3346;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1455;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1456;21;No;No;No;Yes;-;140000;140000;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1457;8;No;No;No;Yes;-;150000;150000;150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1458;168;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1459;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1460;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1461;19;No;No;No;No;-;250000;250000;250000;250000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1462;3;No;No;No;Yes;-;64500;64500;64500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1463;295;No;No;No;No;-;72000;72000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;72000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1464;301;No;No;No;No;-;25500;25500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3060;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1466;20;No;No;No;Yes;-;145000;145000;145000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1467;302;No;No;No;No;-;180000;180000;180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;180000;180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1468;303;No;No;No;Yes;-;176000;176000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;176000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1469;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1470;218;No;No;No;No;-;2770;2770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1471;293;No;No;No;No;-;24000;24000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3585;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1472;285;No;No;No;Yes;-;39000;39000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;39000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1473;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1474;14;No;No;No;No;-;27700;27700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1475;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1476;19;No;No;No;Yes;-;190000;190000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1477;16;No;No;No;No;-;38000;38000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1478;284;No;No;No;Yes;-;25000;25000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3250;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1479;299;No;No;No;Yes;-;25000;25000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1480;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1481;189;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1482;278;No;No;No;Yes;-;145000;145000;145000;145000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1484;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1485;3;No;No;No;No;-;27700;27700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1486;20;No;No;No;Yes;-;160000;160000;160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1488;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1490;166;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1491;10;No;No;No;No;-;230000;230000;230000;230000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1493;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1494;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1495;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1496;295;No;No;No;No;-;215000;215000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;215000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1497;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1498;12;No;No;No;No;-;67583;67583;67583;67583;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1500;156;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1501;167;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1502;155;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1503;168;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1504;282;No;No;No;Yes;-;125000;125000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;125000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1505;301;No;No;No;No;-;240000;240000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;240000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1506;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1507;157;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1508;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1509;155;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1510;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1511;156;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1512;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1513;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1514;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1515;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1516;162;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1517;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1518;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1519;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1520;164;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1521;286;No;No;No;Yes;-;25000;25000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3250;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1522;188;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1523;3;No;No;No;No;-;140000;140000;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1524;155;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1525;157;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1526;20;Yes;No;No;Yes;-;175000;175000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1527;9;No;No;No;Yes;-;160000;160000;160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1528;21;No;No;No;Yes;-;170000;170000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1529;10;No;No;No;Yes;-;150000;150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1530;282;No;No;No;No;-;105000;105000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;105000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1532;10;No;No;No;No;-;66000;66000;66000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1533;0;No;No;No;No;-;105000;105000;105000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1534;158;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1535;24;No;No;No;No;-;27700;27700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1536;292;No;No;No;Yes;-;105000;105000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15750;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1537;10;No;No;No;Yes;-;225000;225000;225000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1538;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1540;296;No;No;No;No;-;71000;71000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;71000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1541;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1543;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1544;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1545;284;No;No;No;Yes;-;44000;44000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5720;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1546;5;No;No;No;No;-;57500;57500;57500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2390;2390;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;154;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1548;285;No;No;No;Yes;-;67500;67500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1549;295;No;No;No;No;-;97500;97500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;97500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1550;164;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1551;233;No;No;No;No;-;3500;3500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1552;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1553;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1554;186;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1555;186;No;No;No;No;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1556;17;No;No;No;No;-;27700;27700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1557;23;No;No;No;No;-;160000;160000;160000;160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1558;300;No;No;No;Yes;-;59000;59000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8260;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1559;158;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;154;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1561;297;No;No;No;Yes;-;230000;230000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;230000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1563;154;No;No;No;Yes;-;100;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1564;302;No;No;No;Yes;-;24500;24500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3120;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1565;305;No;No;No;Yes;-;25000;25000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1566;5;No;No;No;No;-;87000;87000;87000;87000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
