TeamId;ES L1 LW;ES L1 C;ES L1 RW;ES L1 LD;ES L1 RD;ES L2 LW;ES L2 C;ES L2 RW;ES L2 LD;ES L2 RD;ES L3 LW;ES L3 C;ES L3 RW;ES L3 LD;ES L3 RD;ES L4 LW;ES L4 C;ES L4 RW;ES L4 LD;ES L4 RD;PP5on4 L1 LW;PP5on4 L1 C;PP5on4 L1 RW;PP5on4 L1 LD;PP5on4 L1 RD;PP5on4 L2 LW;PP5on4 L2 C;PP5on4 L2 RW;PP5on4 L2 LD;PP5on4 L2 RD;PP5on3 L1 LW;PP5on3 L1 C;PP5on3 L1 RW;PP5on3 L1 LD;PP5on3 L1 RD;PP5on3 L2 LW;PP5on3 L2 C;PP5on3 L2 RW;PP5on3 L2 LD;PP5on3 L2 RD;PP4on3 L1 F1;PP4on3 L1 F2;PP4on3 L1 LD;PP4on3 L1 RD;PP4on3 L2 F1;PP4on3 L2 F2;PP4on3 L2 LD;PP4on3 L2 RD;PK4on5 L1 F1;PK4on5 L1 F2;PK4on5 L1 LD;PK4on5 L1 RD;PK4on5 L2 F1;PK4on5 L2 F2;PK4on5 L2 LD;PK4on5 L2 LD;PK4on5 L3 F1;PK4on5 L3 F2;PK4on5 L3 LD;PK4on5 L3 LD;PK3on5 L1 F1;PK3on5 L1 LD;PK3on5 L1 RD;PK3on5 L2 F1;PK3on5 L2 LD;PK3on5 L2 LD;PK3on4 L1 F1;PK3on4 L1 LD;PK3on4 L1 RD;PK3on4 L2 F1;PK3on4 L2 LD;PK3on4 L2 LD;4on4 L1 F1;4on4 L1 F2;4on4 L1 LD;4on4 L1 RD;4on4 L2 F1;4on4 L2 F2;4on4 L2 LD;4on4 L2 LD;3on3 L1 F1;3on3 L1 LD;3on3 L1 RD;3on3 L2 F1;3on3 L2 LD;3on3 L2 LD;Shootout 1;Shootout 2;Shootout 3;Shootout 4;Shootout 5;Goalie 1;Goalie 2;Extra Attacker 1;Extra Attacker 2;
296;1540;2151;48;2367;3426;1425;3309;953;2774;820;323;2751;2799;2527;2272;2813;4673;2413;;;1425;3309;48;2367;2272;1540;2151;953;3426;2774;1425;3309;48;1540;2367;323;2151;953;2272;3426;1425;1540;3309;2367;48;2151;953;2272;4673;323;2774;3426;48;2751;2527;820;2813;953;2367;2272;323;2774;3426;4673;2527;820;323;2774;3426;4673;2527;820;48;2151;2367;3426;1540;953;2774;820;48;2151;2367;1540;953;3426;1425;48;2367;2151;1540;63;1222;1425;48;;;;
297;1730;1259;651;2482;3311;1583;2327;2946;2542;2926;689;2670;502;2731;1890;1561;1422;487;;;1583;1259;2946;1561;2482;1730;2670;502;487;2542;1583;1259;2946;1561;2482;1730;2670;502;487;2542;1259;1583;1561;2482;2946;2670;1730;2542;2327;502;2542;3311;1730;487;2731;2926;651;689;1890;2482;2327;2542;3311;502;2731;2926;2327;2542;3311;502;2731;2926;1583;1730;2482;3311;1259;689;2542;2926;1730;1583;2482;689;1259;2542;1259;1583;2946;651;1730;2792;5352;1583;1730;;;;
298;465;469;504;2265;2021;827;1382;2123;3214;2474;85;2440;3139;12;782;1383;1885;187;;;85;469;465;2440;2021;827;1382;504;1885;2474;85;469;465;2440;2021;827;1382;504;1885;2474;2440;469;1382;2021;465;85;504;2474;1383;3139;2265;2474;187;827;3214;782;465;504;12;2021;3139;2265;2474;1383;3214;782;3139;2265;2474;1383;3214;782;504;469;2265;2021;1382;827;3214;2474;504;469;2021;2440;1382;2474;1885;1382;3139;465;504;2441;1157;504;469;;;;
299;829;1098;111;2298;2033;915;1119;817;188;2541;590;1479;573;2735;268;919;102;1931;;;915;1098;573;2735;2298;919;1479;111;102;188;915;1098;573;2735;2298;919;1479;111;102;188;1098;573;1479;2735;915;102;919;2298;817;111;2298;2033;829;1119;188;2541;915;1931;2735;268;111;2298;2033;817;188;2541;111;2298;2033;817;188;2541;817;111;188;2033;829;573;2298;2541;817;111;2298;1931;573;2033;919;102;1119;2735;1931;1055;687;817;919;;;;
300;1242;957;509;2750;2354;1143;2942;1442;1726;352;1347;2590;604;875;1558;1301;29;572;;;1143;957;509;1726;2354;1242;2942;1442;604;2750;1143;957;509;1726;2354;1242;2942;1442;604;2750;957;509;2354;1726;1242;1143;1442;2750;29;1242;2750;352;572;2590;1726;1558;957;1143;875;2354;1242;1558;352;29;2750;2354;1242;1558;352;29;2750;2354;509;1242;2750;2354;1143;957;1726;352;509;1242;2354;1143;957;2750;1143;509;2750;875;1301;174;2780;1143;1242;;;;
301;1141;3012;669;841;1505;3227;2730;3430;3265;2424;2423;1028;1032;1212;2196;1464;2990;4396;;;1141;3012;669;3265;841;3227;2730;3430;1505;2424;1141;3012;669;841;3265;3227;2730;3430;1505;2424;2730;3012;3265;841;1028;1141;3227;1505;3012;1464;1212;2424;1141;2730;841;2196;3227;1028;3265;1505;1464;1212;2424;3012;841;2196;1464;1212;2424;2730;841;2196;2730;3012;841;1505;3227;1141;3265;2424;2730;3012;841;1028;1141;1505;3227;669;2730;1028;3012;472;2564;3012;2730;;;;
302;2611;2512;2372;1343;291;2552;3461;1467;1564;512;2767;385;266;2550;1720;138;3258;67;;;2552;385;67;138;1720;2767;2512;1467;2550;1343;2767;385;67;138;1720;2372;2512;1467;2550;1343;138;385;67;1720;2372;1467;1343;2550;2512;2611;1343;291;3461;2372;1564;512;266;2767;2550;1720;2512;1343;291;2611;1564;512;2512;1343;291;2611;1564;512;2512;2372;1343;291;1467;3461;1564;512;2512;2372;1343;1467;3461;1564;67;1467;2611;2372;3258;1372;2526;1467;2512;;;;
303;1358;220;753;873;535;441;270;2362;2040;1468;362;1156;21;4440;933;1362;670;643;;;1358;1156;753;670;535;21;643;2362;1362;873;1358;1156;753;670;535;21;643;2362;1362;873;1358;753;1156;535;670;643;1362;873;270;2362;873;1468;220;21;2040;933;753;441;4440;535;2362;873;1468;270;2040;933;2362;873;1468;270;2040;933;1358;753;873;535;441;220;2040;1468;1358;753;873;441;220;535;753;21;933;1358;2040;1813;1283;753;21;;;;
304;1084;1299;451;1022;1702;1868;65;1333;2144;1149;526;2472;2493;2625;3362;3004;431;133;;;2493;1299;451;133;1149;1084;65;1333;1868;2144;2493;1299;451;133;1149;1084;65;1333;1868;2144;2493;451;133;1149;1084;1299;1868;2144;1084;3004;1022;1702;1333;2472;2625;1149;65;1299;2144;3362;1084;1022;1702;3004;2625;1149;1084;1022;1702;3004;2625;1149;451;1333;1022;1702;1299;2493;2144;1149;451;1333;1022;1299;2493;2144;451;1299;1084;133;3004;1582;575;1299;526;;;;
305;979;3329;1315;1817;60;3341;998;425;;1565;1576;1070;1145;2660;2734;1354;2331;853;;;3341;1070;1315;1817;;1354;998;425;979;2660;3341;1070;1315;1817;;1354;998;425;979;2660;1315;3341;1070;1817;979;1354;998;;1354;1145;;60;1576;979;2660;1565;3329;425;2734;1817;1145;;60;1354;2660;1565;1145;;60;1354;2660;1565;3341;979;1817;60;1576;1315;;1565;3341;979;1817;425;1315;;3341;1315;1354;1070;2331;496;768;979;998;;;;
