StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
508;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;0;0
509;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;;1;1
510;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
511;10;15;20;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;10;10
512;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;10;10
513;10;15;10;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;9;9
514;0;5;20;15;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;0;2;0;0;0;2;2;0;;6;6
515;10;20;10;15;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;8;4;8;8;8;4;4;0;;14;14
516;0;5;20;15;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;0;2;0;0;0;2;2;0;;6;6
517;10;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;;13;13
518;15;15;10;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;2;1;2;2;2;1;1;0;;15;15
519;20;15;20;20;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;6;6;6;6;6;4;6;4;4;4;6;6;18;;15;15
520;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;;1;1
521;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;0;0
522;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;0;0
523;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
524;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;0;0
525;10;15;10;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;2;1;2;2;2;1;1;0;;10;10
526;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;0;0
527;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;10;10
528;0;5;20;15;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;0;2;0;0;0;2;2;0;;7;7
529;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;8;8
530;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;;7;7
531;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
532;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
533;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
534;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
535;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
536;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
537;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;;13;13
538;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
539;0;5;20;15;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;1;4;1;1;1;4;4;0;;5;5
540;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
541;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
542;0;15;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;;13;13
543;20;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
544;10;10;15;20;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Very Innovative;Balanced;6;10;8;7;11;10;9;6;9;7;11;15;13;3;0;;14;12
545;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;8;10;8;6;10;2;9;3;9;17;5;15;6;4;0;;11;13
546;10;10;15;20;1;Offensive;Non-physical;Aggressive;Very Conservative;Balanced;Balanced;Balanced;13;5;9;7;7;8;12;10;9;11;7;13;16;1;0;;13;11
547;10;10;15;20;1;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;5;2;6;3;5;7;1;2;12;7;8;13;9;1;0;;10;15
548;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Loves Prospects;Balanced;Very Ruthless;7;11;4;6;7;4;8;11;6;4;5;18;9;12;0;;12;14
549;5;10;20;15;1;Standard;Very Non-Physical;Very Aggressive;Balanced;Prefers Prospects;Innovative;Balanced;5;11;15;8;7;11;13;2;9;12;9;15;14;4;0;;3;7
550;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Conservative;Balanced;7;11;10;10;3;16;7;8;12;9;9;8;8;11;0;;3;11
551;5;10;20;15;1;Defensive;Very Non-Physical;Passive;Aggressive;Balanced;Very Conservative;Balanced;4;17;14;10;15;8;11;2;10;0;1;3;6;10;0;;8;5
552;5;10;20;15;1;Defensive;Very Non-Physical;Aggressive;Balanced;Balanced;Conservative;Balanced;15;13;6;7;13;17;11;11;11;4;2;5;15;12;0;;13;12
553;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Very Conservative;Balanced;Conservative;Loyal;8;9;1;6;8;2;7;11;13;7;7;11;14;3;0;;18;17
554;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;8;3;13;11;1;7;11;16;12;7;3;14;7;3;0;;15;10
555;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Prefers Veterans;Conservative;Balanced;7;2;8;11;12;1;4;9;14;14;7;6;14;5;0;;10;11
556;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Conservative;Prefers Prospects;Conservative;Balanced;6;8;7;1;10;6;9;13;12;10;6;6;6;5;0;;15;11
557;10;10;15;20;1;Standard;Very Non-Physical;Aggressive;Very Aggressive;Prefers Prospects;Balanced;Balanced;13;13;7;7;10;11;8;7;4;11;4;6;9;6;0;;14;14
558;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Balanced;14;5;17;12;16;5;7;8;13;11;1;5;10;6;0;;7;2
559;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Innovative;Loyal;13;9;9;15;8;18;6;8;6;8;8;12;8;9;0;;8;2
560;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Very Conservative;Balanced;9;7;9;10;9;9;17;8;11;1;3;13;20;8;0;;7;7
561;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Balanced;16;16;13;13;4;5;7;10;15;4;7;7;19;10;0;;11;6
562;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Innovative;Loyal;11;4;12;11;6;9;14;5;13;9;9;6;18;4;0;;10;6
563;1;1;5;1;20;Offensive;Very Non-Physical;Passive;Balanced;Prefers Veterans;Conservative;Balanced;1;1;1;1;1;1;1;7;1;1;7;1;1;1;15;;1;1
564;10;10;15;20;1;Defensive;Very Non-Physical;Aggressive;Conservative;Balanced;Innovative;Very Loyal;10;10;7;12;13;8;4;8;9;8;3;5;12;11;0;;13;13
565;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Very Innovative;Ruthless;12;13;9;9;9;11;8;2;7;13;11;6;5;11;0;;11;12
566;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Balanced;Balanced;Balanced;8;3;10;5;8;6;8;3;10;6;6;18;14;9;0;;17;12
567;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Conservative;Very Ruthless;1;7;7;4;10;5;7;8;12;8;5;14;15;12;0;;11;14
568;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Loyal;3;5;4;6;3;9;7;9;7;11;6;6;4;12;0;;18;16
569;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;9;13;11;7;9;7;1;2;4;6;11;10;10;8;0;;16;14
570;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Very Conservative;Loyal;13;13;9;6;11;4;7;9;15;8;3;17;6;2;0;;12;17
571;5;10;20;15;1;Offensive;Very Non-Physical;Very Passive;Aggressive;Loves Prospects;Balanced;Ruthless;16;16;8;14;12;9;9;8;12;4;8;15;9;9;0;;13;13
572;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Very Aggressive;Loves Prospects;Conservative;Balanced;11;8;4;5;10;10;9;6;10;11;1;6;8;4;0;;4;7
573;5;10;20;15;1;Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;14;10;3;12;13;3;11;5;4;3;4;9;8;5;0;;5;6
574;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;6;18;15;5;6;3;6;9;7;6;8;11;12;11;0;;11;6
575;5;10;20;15;1;Standard;Non-physical;Very Passive;Balanced;Prefers Prospects;Balanced;Balanced;14;10;10;13;12;7;17;10;13;10;3;6;10;16;0;;1;4
576;1;1;5;1;20;Standard;Non-physical;Very Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;5;0;0;1;0;0;0;20;;0;0
577;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Very Aggressive;Prefers Prospects;Conservative;Loyal;2;11;9;11;9;8;5;8;14;18;7;12;4;5;0;;10;13
578;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Loyal;12;11;10;7;8;1;13;10;3;11;10;10;9;2;0;;13;12
579;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Conservative;Balanced;4;13;4;8;2;1;10;7;7;11;9;9;8;13;0;;14;17
580;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;4;2;5;2;1;7;12;11;8;17;12;3;0;;18;12
581;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Balanced;11;2;9;12;13;3;2;2;4;11;9;20;13;2;0;;14;10
582;5;10;20;15;1;Defensive;Very Non-Physical;Balanced;Aggressive;Balanced;Conservative;Ruthless;9;8;18;12;13;11;6;3;7;11;6;12;13;15;0;;2;5
583;5;10;20;15;1;Standard;Very Non-Physical;Aggressive;Aggressive;Balanced;Innovative;Loyal;8;7;16;15;5;4;8;5;14;5;2;8;12;11;0;;2;5
584;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Very Innovative;Ruthless;14;7;6;5;7;8;17;6;7;8;8;6;8;6;0;;8;1
585;5;10;20;15;1;Standard;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Balanced;8;6;4;13;12;8;8;4;11;8;4;14;11;15;0;;13;10
586;1;1;5;1;20;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;7;0;0;6;0;0;0;16;;0;0
587;10;10;15;20;1;Standard;Very Non-Physical;Passive;Balanced;Prefers Veterans;Balanced;Very Loyal;2;6;10;12;1;10;6;11;10;4;5;5;4;13;0;;17;13
588;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Balanced;3;2;2;12;9;4;3;12;9;2;2;14;8;6;0;;11;11
589;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Conservative;Balanced;Balanced;Balanced;12;8;1;12;8;11;3;9;12;4;7;6;9;8;0;;12;20
590;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Prefers Veterans;Conservative;Balanced;6;13;4;3;9;4;5;4;14;1;3;16;4;9;0;;12;10
591;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Loyal;12;2;12;9;12;12;2;12;7;10;8;11;10;5;0;;10;13
592;10;10;15;20;1;Offensive;Non-physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;11;13;3;6;1;4;11;4;9;2;2;12;11;7;0;;17;16
593;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Very Innovative;Balanced;5;3;1;6;9;8;5;9;15;13;12;10;9;13;0;;10;17
594;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Balanced;13;7;15;11;3;11;16;6;5;11;1;3;10;6;0;;10;3
595;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Loves Prospects;Innovative;Balanced;15;11;15;14;10;6;7;9;3;11;9;12;9;6;0;;12;7
596;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;8;9;10;10;7;5;6;9;8;3;5;6;8;16;0;;9;13
597;1;1;5;1;20;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;6;0;0;6;0;0;0;18;;0;0
598;10;10;15;20;1;Standard;Very Non-Physical;Very Aggressive;Balanced;Prefers Prospects;Innovative;Balanced;12;7;12;8;5;13;5;8;15;5;9;9;5;4;0;;15;10
599;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;4;12;12;2;8;3;6;5;6;14;9;15;15;12;0;;16;13
600;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Loves Prospects;Balanced;Balanced;5;2;4;6;4;6;8;4;13;13;9;17;16;5;0;;11;17
601;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Very Ruthless;1;6;13;6;9;11;9;12;14;10;8;6;5;5;0;;11;14
602;10;10;15;20;1;Standard;Very Non-Physical;Aggressive;Aggressive;Balanced;Innovative;Ruthless;7;12;10;6;4;13;5;7;10;16;4;11;8;13;0;;18;11
603;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Loves Veterans;Balanced;Loyal;5;2;13;7;11;8;3;8;6;8;10;13;6;10;0;;15;14
604;5;10;20;15;1;Defensive;Very Non-Physical;Very Aggressive;Balanced;Prefers Prospects;Very Innovative;Balanced;12;6;12;15;5;16;15;2;10;9;6;10;9;8;0;;1;11
605;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Very Aggressive;Balanced;Innovative;Very Ruthless;7;15;8;15;14;20;13;3;5;10;5;5;8;14;0;;13;7
606;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;16;6;14;9;15;6;2;5;6;5;11;16;11;0;;12;8
607;5;10;20;15;1;Offensive;Very Non-Physical;Very Passive;Conservative;Balanced;Conservative;Balanced;15;6;7;5;11;4;7;8;7;12;9;12;14;13;0;;6;3
608;1;1;5;1;20;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;6;0;0;9;0;0;0;17;;0;0
609;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;13;12;7;10;5;6;7;3;5;3;8;5;13;6;0;;17;13
610;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Prefers Veterans;Balanced;Loyal;12;4;8;13;2;9;6;5;8;4;5;14;15;11;0;;13;11
611;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Conservative;Loves Veterans;Innovative;Balanced;3;7;6;9;9;4;3;9;8;11;7;14;15;12;0;;17;13
612;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;2;12;13;13;9;3;3;8;4;14;7;10;10;11;0;;16;11
613;10;10;15;20;1;Defensive;Very Non-Physical;Aggressive;Aggressive;Balanced;Innovative;Balanced;10;9;9;8;1;1;8;9;3;7;8;8;8;5;0;;11;13
614;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Very Ruthless;1;8;12;9;12;7;13;2;7;19;8;17;16;7;0;;15;10
615;5;10;20;15;1;Standard;Non-physical;Balanced;Conservative;Balanced;Conservative;Balanced;6;5;12;7;7;9;9;4;7;5;2;6;15;5;0;;7;6
616;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;14;18;11;17;6;10;12;3;8;9;9;3;12;11;0;;5;8
617;5;10;20;15;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Prospects;Conservative;Ruthless;7;13;7;12;12;3;5;4;6;6;2;15;18;4;0;;8;12
618;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Very Aggressive;Balanced;Balanced;Balanced;5;6;8;11;11;3;5;4;5;12;6;14;6;3;0;;11;10
619;1;1;5;1;20;Standard;Very Non-Physical;Balanced;Conservative;Loves Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;5;0;0;6;0;0;0;15;;0;0
620;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Prefers Prospects;Innovative;Balanced;13;4;5;3;12;9;1;7;10;7;8;4;6;1;0;;12;14
621;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;5;10;13;3;5;11;9;5;4;8;7;17;11;7;0;;13;12
622;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Loyal;7;13;7;5;13;2;9;6;13;12;11;17;5;13;0;;16;10
623;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Balanced;4;12;3;9;6;2;4;3;14;5;8;18;9;7;0;;12;13
624;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;5;4;8;13;13;3;3;1;15;6;9;9;7;2;0;;17;12
625;10;10;15;20;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Balanced;Ruthless;5;3;2;13;3;1;6;2;14;4;3;17;8;5;0;;14;13
626;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Conservative;Balanced;Balanced;Ruthless;6;16;5;12;9;8;6;10;14;5;1;10;7;18;0;;13;11
627;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Veterans;Balanced;Loyal;8;11;17;15;10;6;5;3;8;11;9;15;8;7;0;;9;8
628;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Conservative;Balanced;Balanced;Very Loyal;11;5;18;13;8;9;5;8;15;7;1;4;15;5;0;;12;7
629;1;1;5;1;20;Offensive;Very Non-Physical;Very Passive;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;4;0;0;0;16;;0;0
630;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;11;10;7;5;6;10;5;5;8;3;3;4;10;6;0;;20;17
631;10;10;15;20;1;Standard;Non-physical;Balanced;Aggressive;Balanced;Conservative;Loyal;5;7;10;10;10;9;6;10;4;6;2;14;11;7;0;;11;20
632;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Very Conservative;Balanced;6;10;2;5;6;10;11;4;14;5;8;16;4;12;0;;15;20
633;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Loves Veterans;Conservative;Ruthless;6;3;7;13;11;12;5;8;5;7;12;16;9;6;0;;12;10
634;5;10;20;15;1;Standard;Non-physical;Passive;Aggressive;Prefers Veterans;Balanced;Very Ruthless;12;19;9;10;15;12;13;7;3;7;4;11;7;3;0;;11;5
635;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;15;11;7;14;8;18;10;7;9;4;8;11;11;6;0;;11;4
636;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Conservative;Balanced;Balanced;Loyal;11;13;10;9;18;12;8;7;12;8;7;12;7;8;0;;6;2
637;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Conservative;Balanced;Balanced;Balanced;13;7;5;11;9;8;16;5;13;11;9;11;18;14;0;;3;4
638;1;1;5;1;20;Standard;Very Non-Physical;Passive;Balanced;Balanced;Innovative;Ruthless;0;0;0;0;0;0;0;4;0;0;6;0;0;0;15;;0;0
639;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;1;11;4;6;2;8;11;8;15;5;5;13;6;8;0;;12;12
640;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Very Aggressive;Balanced;Balanced;Balanced;3;13;9;13;1;11;1;10;6;11;10;20;16;6;0;;10;17
641;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Very Innovative;Loyal;10;4;12;3;12;12;12;5;14;9;6;18;12;4;0;;13;17
642;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Very Conservative;Balanced;Balanced;Balanced;1;13;10;1;4;13;6;11;14;10;10;16;9;12;0;;14;11
643;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Loyal;2;2;9;5;11;10;13;5;4;9;4;5;7;1;0;;14;14
644;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;10;6;10;12;5;8;2;10;14;2;8;6;11;12;0;;15;19
645;10;10;15;20;1;Standard;Very Non-Physical;Passive;Aggressive;Balanced;Balanced;Balanced;8;10;9;6;10;1;10;10;7;1;9;5;15;1;0;;13;14
646;5;10;20;15;1;Standard;Very Non-Physical;Passive;Very Aggressive;Balanced;Balanced;Very Loyal;13;16;13;12;13;16;10;7;7;3;9;7;20;5;0;;6;10
647;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Balanced;12;5;10;14;7;14;11;2;9;9;7;14;15;12;0;;10;1
648;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;13;13;12;12;5;5;14;9;13;8;5;10;6;7;0;;13;12
649;5;10;20;15;1;Standard;Very Non-Physical;Passive;Conservative;Balanced;Conservative;Ruthless;8;10;7;5;6;11;9;6;12;7;9;3;16;12;0;;8;5
650;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;7;16;8;11;10;6;15;3;13;9;4;15;13;13;0;;11;11
651;1;1;5;1;20;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Innovative;Balanced;0;0;0;0;0;0;0;5;0;0;7;0;0;0;15;;0;0
652;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Conservative;Prefers Prospects;Innovative;Balanced;11;2;4;12;12;13;12;2;12;4;6;5;8;4;0;;17;10
653;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Loves Prospects;Balanced;Loyal;13;11;8;13;2;7;12;4;12;4;4;13;9;7;0;;14;12
654;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;13;1;3;6;5;9;6;6;6;1;2;6;10;4;0;;15;16
655;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;12;11;7;2;4;5;7;9;4;10;7;6;14;9;0;;16;15
656;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Balanced;6;1;11;1;7;3;1;10;7;9;5;19;4;9;0;;12;10
657;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Loves Veterans;Balanced;Balanced;3;1;8;8;4;4;10;3;4;8;7;17;14;13;0;;13;12
658;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;13;12;6;9;3;15;11;8;3;10;2;3;10;11;0;;6;7
659;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Conservative;Prefers Veterans;Balanced;Ruthless;4;15;14;12;14;7;8;7;5;1;1;4;9;7;0;;12;12
660;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Conservative;Balanced;8;11;5;17;4;10;8;3;8;11;8;6;9;10;0;;4;13
661;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;10;3;5;13;12;17;4;6;15;3;9;5;12;13;0;;2;11
662;1;1;5;1;20;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Very Ruthless;0;0;0;0;0;0;0;3;0;0;8;0;0;0;20;;0;0
663;10;10;15;20;1;Standard;Non-physical;Very Passive;Balanced;Balanced;Balanced;Ruthless;5;12;8;10;5;4;3;3;3;5;5;6;6;13;0;;11;19
664;10;10;15;20;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Loves Prospects;Balanced;Balanced;10;6;4;11;11;8;5;11;9;9;11;7;13;5;0;;11;11
665;10;10;15;20;1;Offensive;Non-physical;Aggressive;Conservative;Balanced;Innovative;Ruthless;6;3;7;5;5;13;7;3;5;13;3;8;11;12;0;;13;18
666;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;12;13;11;7;8;9;11;13;11;9;13;5;0;;14;12
667;10;10;15;20;1;Standard;Very Non-Physical;Passive;Balanced;Prefers Prospects;Balanced;Balanced;4;6;12;3;8;6;3;3;14;9;6;8;16;11;0;;15;16
